Iker Casillas 12,"94'04""",,,1,4,13,2,2,-,1,1,1,1,-,-,-,5,15,20,20,1,1,26,36,72%
Maxi Pereira 2,"46'02""",,1,,2,1,11,-,-,6,-,-,-,-,-,-,1,2,11,13,9,11,21,26,81%
Bruno Martins Indi 3,"94'04""",,9,4,,5,5,3,3,3,1,8,2,-,-,1,5,7,27,30,12,12,44,49,90%
Iván Marcano 5,"94'04""",,4,-,12,,5,2,1,2,9,9,5,1,1,1,7,10,37,41,8,9,52,60,87%
Rúben Neves 6,"94'04""",,-,10,7,2,,3,5,10,6,14,6,1,3,5,10,15,41,48,21,24,72,87,83%
Yacine Brahimi 8,"67'31""",,-,-,-,-,7,,1,1,4,2,8,-,-,2,0,0,19,24,6,9,25,33,76%
Vincent Aboubakar 9,"94'04""",,-,-,-,-,5,1,,3,4,2,5,-,-,1,2,2,13,15,6,11,21,28,75%
Cristian Tello 11,"94'04""",,-,4,1,-,5,2,1,,4,4,4,-,1,3,1,1,21,24,7,10,29,35,83%
Miguel Layún 21,"94'04""",,5,-,3,6,5,8,1,2,,10,1,-,8,4,4,7,39,41,10,13,53,61,87%
Danilo 22,"94'04""",,1,5,2,9,11,7,6,2,15,,3,-,2,2,7,9,53,58,5,6,65,73,89%
Giannelli Imbula 25,"67'41""",,-,2,1,3,7,8,2,1,4,5,,-,-,4,3,4,27,28,7,7,37,39,95%
Pablo Osvaldo 10,"26'33""",,-,-,-,-,1,-,-,-,-,-,-,,-,-,0,0,1,1,0,3,1,4,25%
Jesús Corona 17,"26'23""",,-,-,-,-,1,-,1,-,5,2,-,-,,1,0,0,4,5,6,8,10,13,77%
André André 20,"48'02""",,-,-,3,-,3,1,1,3,1,2,2,-,1,,0,3,11,13,6,9,17,25,68%
Total passes received:,,,20,26,35,39,68,37,22,34,54,59,37,2,16,24,45,75,324,361,104,133,473,569,83%
