Petr ?ech 1,"94'02""",,,3,3,3,-,1,3,4,2,3,1,-,1,10,24,13,17,1,1,24,42,57%
ranislav Ivanovi? 2,"94'02""",,-,,-,-,3,5,3,7,1,5,5,-,2,0,3,26,39,5,7,31,49,63%
Ashley Cole 3,"94'02""",,2,3,,9,5,6,4,8,10,1,1,1,1,4,8,26,36,21,25,51,69,74%
David Luiz 4,"94'02""",,5,2,12,,4,4,2,1,1,7,2,-,-,7,14,26,33,7,9,40,56,71%
Ramires 7,"94'02""",,-,5,1,6,,7,6,2,1,2,1,1,1,4,7,21,29,8,12,33,48,69%
Juan Mata 10,"94'02""",,-,4,10,3,7,,5,4,8,2,3,1,1,3,8,32,39,13,15,48,62,77%
Oscar 11,"94'02""",,-,1,6,-,3,7,,11,6,2,2,1,1,1,6,29,34,10,13,40,53,75%
John Obi Mikel 12,"71'24""",,2,10,7,9,2,5,4,,3,2,3,-,-,4,5,34,38,9,10,47,53,89%
Eden Hazard 17,"94'02""",,-,1,4,-,5,7,8,-,,1,2,1,1,2,3,20,26,8,15,30,44,68%
Gary Cahill 24,"94'02""",,3,6,4,4,2,2,4,5,-,,3,-,-,2,4,27,30,4,8,33,42,79%
"ésar Azpilicueta 28","60'43""",,-,4,-,-,1,2,4,2,-,4,,-,-,1,2,10,19,6,9,17,30,57%
Fernando Torres 9,"22'38""",,-,-,-,-,-,-,1,-,-,-,-,,-,0,0,0,3,1,3,1,6,17%
Victor Moses 13,"33'19""",,-,-,1,-,-,3,-,-,1,-,-,-,,0,0,4,6,1,3,5,9,56%
Total passes received:,,,12,39,48,34,32,49,44,44,33,29,23,5,8,38,84,268,349,94,130,400,563,71%
