per Schmeichel 1,"92'03""",,,1,-,2,1,-,1,-,1,1,-,-,2,8,22,1,1,0,0,9,23,39%
anny Drinkwater 4,"92'03""",,-,,3,-,4,8,1,6,6,3,2,2,-,2,6,19,21,14,18,35,45,78%
Robert Huth 6,"92'03""",,2,2,,-,1,-,-,2,-,3,2,-,-,1,2,10,10,1,2,12,14,86%
Jamie Vardy 9,"76'58""",,-,-,-,,-,-,-,-,-,-,-,-,-,0,0,0,2,0,0,0,2,0%
Marc Albrighton 11,"92'03""",,-,5,-,3,,-,3,1,1,8,-,2,1,4,6,14,16,6,8,24,30,80%
Danny Simpson 17,"92'03""",,1,5,-,1,-,,-,4,6,-,3,-,1,1,4,11,15,9,10,21,29,72%
Shinji Okazaki 20,"45'01""",,-,4,-,1,-,-,,3,-,-,-,-,-,1,1,4,4,3,5,8,10,80%
Wilfred Ndidi 25,"92'03""",,1,6,1,-,4,4,2,,5,6,1,1,1,2,3,16,23,14,14,32,40,80%
Riyad Mahrez 26,"92'03""",,-,3,-,-,1,3,2,1,,1,-,1,1,0,2,9,11,4,6,13,19,68%
Christian Fuchs 28,"92'03""",,1,6,1,-,13,-,1,2,-,,2,1,1,2,6,19,24,7,10,28,40,70%
han Benalouane 29,"92'03""",,1,1,2,-,1,5,2,3,1,1,,2,-,1,3,14,16,4,4,19,23,83%
Andy King 10,"47'02""",,-,1,-,-,1,2,-,1,-,4,-,,-,1,1,4,4,4,4,9,9,100
Islam Slimani 19,"15'05""",,-,1,-,-,-,1,-,-,-,1,-,-,,0,0,1,2,2,3,3,5,60%
Total passes received:,,,6,35,7,7,26,23,12,23,20,28,10,9,7,23,56,122,149,68,84,213,289,74%
