Jan Oblak 13,"93'19""",,,5,1,1,1,-,-,-,1,-,1,-,-,-,3,7,5,5,2,2,10,14,71%
Diego Godín 2,"93'19""",,3,,4,21,9,1,1,1,1,4,7,-,-,1,2,3,36,41,15,15,53,59,90%
ilherme Siqueira 4,"93'19""",,-,2,,4,13,2,2,-,-,-,1,2,1,2,2,3,16,20,11,12,29,35,83%
Tiago 5,"93'19""",,-,10,12,,7,4,-,13,3,4,5,-,-,1,5,10,37,41,17,21,59,72,82%
Koke 6,"81'10""",,-,2,10,10,,5,1,7,1,4,3,-,1,1,3,6,32,38,10,19,45,63,71%
toine Griezmann 7,"93'19""",,-,-,2,-,4,,3,6,6,-,-,2,-,4,2,3,14,17,11,13,27,33,82%
Fernando Torres 9,"63'13""",,-,-,1,-,-,2,,1,3,-,-,-,-,-,0,0,3,4,4,4,7,8,88%
Gabi 14,"93'19""",,-,6,2,13,11,10,2,,8,11,9,-,-,1,8,12,46,51,19,24,73,87,84%
Saúl Ñíguez 17,"72'39""",,-,3,-,5,1,2,1,4,,8,-,-,1,-,1,1,19,26,5,5,25,32,78%
Juanfran 20,"93'19""",,-,2,1,1,4,1,1,16,3,,3,-,-,1,3,6,18,21,12,12,33,39,85%
"é María Giménez 24","93'19""",,-,18,-,6,3,1,-,14,4,3,,1,-,-,4,5,32,33,14,14,50,52,96%
"Óliver Torres 10","12'09""",,-,-,3,-,-,2,-,1,-,1,-,,-,1,0,1,5,6,3,3,8,10,80%
ackson Martínez 11,"30'06""",,-,-,-,-,1,3,-,-,-,-,-,-,,2,1,1,1,2,4,5,6,8,75%
annick Carrasco 21,"20'40""",,-,2,-,3,-,1,-,-,-,4,-,1,-,,4,4,5,9,2,3,11,16,69%
Total passes received:,,,3,50,36,64,54,34,11,63,30,39,29,6,3,14,38,62,269,314,129,152,436,528,83%
