Salvatore Sirigu 30,"95'44""",,,2,1,1,3,3,1,1,2,3,1,4,-,-,7,9,10,10,5,5,22,24,92%
Marquinhos 5,"62'02""",,4,,10,2,5,9,6,1,-,11,1,-,-,-,5,7,32,35,12,16,49,58,84%
Thiago Motta 8,"95'44""",,-,8,,10,11,16,7,6,9,20,5,3,3,1,8,12,77,84,14,15,99,111,89%
Zlatan Ibrahimovi? 10,"95'44""",,-,1,6,,-,5,2,5,3,2,3,-,1,1,1,3,20,27,8,11,29,41,71%
Alex 13,"95'44""",,1,9,19,2,,7,2,-,5,15,3,3,1,-,3,4,47,48,17,18,67,70,96%
Blaise Matuidi 14,"95'44""",,1,4,6,6,5,,14,5,6,8,6,2,2,1,2,3,48,53,16,20,66,76,87%
Maxwell 17,"95'44""",,1,8,12,2,3,3,,5,-,6,5,4,-,3,3,3,34,39,15,21,52,63,83%
Ezequiel Lavezzi 22,"75'09""",,-,-,-,5,-,4,4,,-,3,3,1,-,-,0,2,15,20,5,6,20,28,71%
regory van der Wiel 23,"95'44""",,4,3,8,4,6,4,1,1,,10,13,2,1,4,6,8,33,40,22,26,61,74,82%
Marco Verratti 24,"75'16""",,1,2,27,10,12,12,4,3,10,,12,2,-,-,3,6,78,81,14,18,95,105,90%
Lucas 29,"95'44""",,-,-,3,6,4,8,1,-,10,11,,2,1,1,1,3,32,40,14,18,47,61,77%
Thiago Silva 2,"33'42""",,1,-,5,-,4,1,6,2,2,3,1,,4,1,4,6,24,25,2,2,30,33,91%
Jérémy Ménez 7,"20'28""",,-,-,2,-,-,3,-,-,2,-,2,2,,1,1,2,8,12,3,3,12,17,71%
Javier Pastore 27,"20'35""",,-,-,2,1,1,-,1,-,2,-,1,-,3,,0,0,8,10,3,4,11,14,79%
Total passes received:,,,13,37,101,49,54,75,49,29,51,92,56,25,16,13,44,68,466,524,150,183,660,775,85%
