Salvatore Sirigu 30,"95'25""",,,4,7,1,3,1,3,-,1,3,-,1,-,6,12,18,19,0,0,24,31,77%
Thiago Silva 2,"95'25""",,4,,7,-,3,3,3,2,7,4,11,-,-,6,8,29,34,9,10,44,52,85%
Mamadou Sakho 3,"95'25""",,1,10,,2,3,8,2,3,1,3,15,-,-,6,9,32,42,10,10,48,61,79%
Jérémy Ménez 7,"74'35""",,-,1,1,,2,4,1,7,1,-,3,-,-,4,6,10,15,6,8,20,29,69%
Nenê 10,"95'25""",,-,1,1,3,,7,2,4,4,4,2,2,-,3,12,15,24,13,18,31,54,57%
Blaise Matuidi 14,"95'25""",,2,-,9,5,10,,7,2,2,-,16,-,-,2,5,38,44,14,16,54,65,83%
Maxwell 17,"95'25""",,-,2,4,1,9,14,,2,2,1,4,-,2,2,3,30,34,10,11,42,48,88%
latan Ibrahimovi? 18,"95'25""",,-,1,-,2,4,3,1,,4,4,4,1,-,1,8,12,17,11,15,24,40,60%
"ément Chantôme 20","95'25""",,-,3,5,-,4,-,1,4,,6,9,6,-,9,12,19,25,11,21,39,58,67%
ory van der Wiel 23,"63'13""",,3,8,2,2,2,1,1,4,7,,6,-,-,2,2,25,27,9,13,36,42,86%
Marco Verratti 24,"95'25""",,-,8,9,10,4,12,4,5,8,5,,1,1,6,9,41,48,20,23,67,80,84%
Christophe Jallet 26,"7'06""",,-,-,1,-,-,1,-,-,5,-,1,,1,1,2,5,6,3,4,9,12,75%
Javier Pastore 27,"32'12""",,-,-,-,-,-,-,1,1,-,-,-,-,,1,1,0,4,1,1,2,6,33%
"Total passes rece1iv3e'4d4: """,,,10,38,46,26,45,54,26,34,43,30,71,11,4,49,90,274,342,119,152,442,584,76%
