Gianluigi Buffon 1,"93'08""",,,11,-,3,1,-,-,11,-,-,1,-,-,8,10,19,19,0,0,27,29,93%
Giorgio Chiellini 3,"93'08""",,6,,3,6,1,-,3,8,1,2,11,-,-,3,6,36,37,2,3,41,46,89%
"Álvaro Morata 9","84'16""",,-,-,,6,4,-,3,1,1,2,1,-,-,3,5,6,10,9,10,18,25,72%
Paul Pogba 10,"93'08""",,-,4,8,,5,-,2,2,1,2,11,-,2,2,6,18,22,17,19,37,47,79%
Hernanes 11,"93'08""",,-,2,1,7,,8,-,4,5,8,4,-,-,2,4,28,31,9,10,39,45,87%
Juan Cuadrado 16,"93'08""",,1,-,1,1,3,,5,2,6,8,-,-,2,0,0,18,20,11,14,29,34,85%
Mario Mandžuki? 17,"77'56""",,-,-,5,3,3,6,,-,2,2,2,-,-,1,1,12,13,10,13,23,27,85%
eonardo Bonucci 19,"93'08""",,4,14,-,2,5,1,1,,6,6,4,-,-,13,18,23,24,7,8,43,50,86%
phan Lichtsteiner 26,"93'08""",,1,-,2,1,1,13,2,5,,5,-,-,-,3,3,20,22,7,9,30,34,88%
Stefano Sturaro 27,"93'08""",,-,-,1,1,5,8,4,4,7,,-,-,1,3,5,18,21,10,11,31,37,84%
Patrice Evra 33,"93'08""",,-,5,4,13,2,-,4,-,-,-,,-,1,0,0,20,22,9,9,29,31,94%
Andrea Barzagli 15,"8'52""",,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Paulo Dybala 21,"15'11""",,-,-,-,-,1,4,-,-,1,-,2,-,,0,0,3,3,5,5,8,8,100%
Total passes received:,,,12,36,25,43,31,40,24,37,30,35,36,0,6,38,58,221,244,96,111,355,413,86%
