Silvio Proto 1,"93'20""",,,-,3,2,2,-,2,6,-,1,1,-,-,14,27,3,6,0,0,17,33,52%
Lucas Biglia 5,"93'20""",,2,,5,10,8,7,9,7,7,9,3,1,1,7,11,49,59,13,18,69,88,78%
Milan Jovanovi? 11,"93'20""",,-,7,,3,1,4,2,6,3,1,1,1,-,1,3,18,30,10,15,29,48,60%
Bram Nuytinck 14,"93'20""",,7,10,3,,-,1,5,2,-,3,-,-,-,2,2,23,30,6,6,31,38,82%
Cheikhou Kouyaté 16,"93'20""",,7,6,1,5,,1,-,-,1,11,1,-,-,6,9,25,30,2,4,33,43,77%
Sacha Kljestan 19,"93'20""",,-,9,3,3,4,,6,3,5,7,1,-,-,4,4,30,36,7,12,41,52,79%
Behrang Safari 20,"93'20""",,-,10,7,2,2,6,,5,1,1,-,2,-,0,2,23,30,13,18,36,50,72%
Dieudonné Mbokani 25,"93'20""",,-,3,7,1,2,5,2,,5,-,2,2,-,2,4,13,22,14,26,29,52,56%
Dennis Praet 26,"78'46""",,1,4,4,-,-,1,-,4,,10,9,-,-,0,0,24,31,9,14,33,45,73%
Guillaume Gillet 30,"93'20""",,2,7,1,2,5,6,-,4,6,,3,1,2,4,9,28,41,7,12,39,62,63%
Massimo Bruno 45,"72'02""",,-,3,-,-,1,1,-,2,4,4,,-,-,2,3,8,13,5,10,15,26,58%
Kanu 10,"14'34""",,-,3,2,-,-,1,-,1,-,2,-,,1,0,1,4,5,6,7,10,13,77%
Olexandr Yakovenko 17,"21'18""",,-,1,2,-,-,-,-,-,-,-,-,1,,0,1,3,4,1,1,4,6,67%
Total passes received:,,,19,63,38,28,25,33,26,40,32,49,21,8,4,42,76,251,337,93,143,386,556,69%
