ojciech Szcz?sny 1,"92'14""",,,5,1,2,4,1,2,-,2,10,1,1,-,21,36,7,8,1,1,29,45,64%
omas Vermaelen 5,"92'14""",,3,,2,-,6,2,5,2,6,1,6,-,-,3,5,28,37,2,3,33,45,73%
Tomáš Rosický 7,"45'05""",,-,2,,-,3,-,2,3,4,-,-,-,-,1,1,7,9,6,8,14,18,78%
ade-Chamberlain 15,"92'14""",,-,-,-,,5,1,4,6,4,2,-,3,-,4,7,15,22,6,8,25,37,68%
Aaron Ramsey 16,"92'14""",,4,5,2,1,,2,5,7,1,7,4,1,2,5,11,30,38,6,10,41,59,69%
bastien Squillaci 18,"92'14""",,4,6,3,4,2,,6,4,3,1,1,-,-,1,2,26,32,7,7,34,41,83%
Francis Coquelin 22,"92'14""",,4,2,-,8,6,8,,5,1,2,1,2,-,4,6,31,38,4,8,39,52,75%
Carl Jenkinson 25,"92'14""",,2,4,-,3,3,8,4,,4,2,-,1,3,5,10,23,32,6,13,34,55,62%
Gervinho 27,"92'14""",,-,1,5,3,3,1,2,1,,3,-,1,1,1,6,15,25,5,8,21,39,54%
rouane Chamakh 29,"92'14""",,-,4,1,3,3,3,3,1,3,,1,2,-,6,7,13,20,5,11,24,38,63%
Jernade Meade 53,"83'01""",,2,3,2,-,6,-,2,-,4,2,,2,-,1,3,18,23,4,7,23,33,70%
Andrey Arshavin 23,"47'09""",,-,-,-,3,1,-,2,1,-,1,2,,-,1,2,4,6,5,7,10,15,67%
Martin Angha 38,"9'13""",,-,-,-,-,2,-,1,2,-,-,-,-,,0,0,4,5,1,1,5,6,83%
Total passes received:,,,19,32,16,27,44,26,38,32,32,31,16,13,6,53,96,221,295,58,92,332,483,69%
