Quim 1,"92'18""",,,4,1,-,4,2,-,2,6,-,1,-,-,7,19,12,15,1,2,20,36,56%
Nuno André Coelho 4,"92'18""",,7,,4,3,5,3,1,5,8,5,5,2,1,8,17,34,43,7,7,49,67,73%
Rúben Amorim 5,"92'18""",,2,5,,3,1,11,1,2,3,7,7,4,-,7,8,30,36,9,12,46,56,82%
Mossoró 8,"92'18""",,1,4,3,,5,-,3,5,2,2,8,-,-,3,5,17,29,13,15,33,49,67%
"Éder 17","85'33""",,-,-,2,1,,1,3,3,2,5,3,-,-,1,1,14,23,5,9,20,33,61%
Elderson 20,"92'18""",,2,3,3,-,-,,9,-,10,4,1,2,-,1,3,30,39,3,4,34,46,74%
Ismaily 21,"92'18""",,1,1,3,2,2,3,,1,1,4,-,-,-,3,3,10,19,5,10,18,32,56%
Leandro Salino 25,"92'18""",,1,9,6,4,-,-,1,,-,4,6,1,-,3,5,19,31,10,13,32,49,65%
Paulo Vinícius 26,"92'18""",,4,7,12,2,-,13,1,2,,11,-,1,-,8,9,38,41,7,8,53,58,91%
Custódio 27,"78'55""",,1,6,8,6,4,5,1,1,5,,7,-,-,4,7,32,36,8,9,44,52,85%
Alan 30,"92'18""",,-,3,4,6,8,2,3,4,2,3,,1,1,6,9,26,42,5,7,37,58,64%
Hugo Viana 45,"13'23""",,-,1,-,1,-,2,-,3,1,-,2,,-,3,3,6,8,1,2,10,13,77%
Carlão 83,"6'45""",,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,1,0,0,0,1,0%
Total passes received:,,,19,43,46,28,29,42,23,28,40,45,40,11,2,54,89,268,363,74,98,396,550,72%
