Salvatore Sirigu 30,"95'26""",,,2,2,-,3,2,1,1,2,1,1,-,-,-,10,15,4,5,1,1,15,21,71%
Thiago Silva 2,"95'26""",,1,,2,5,-,3,1,1,7,1,2,1,-,1,4,9,19,24,2,4,25,37,68%
Ezequiel Lavezzi 11,"66'47""",,-,-,,-,1,-,-,-,-,-,1,-,-,-,0,0,1,7,1,5,2,12,17%
Alex 13,"95'26""",,2,3,1,,-,3,1,2,-,2,3,1,-,1,4,9,12,15,3,6,19,30,63%
Blaise Matuidi 14,"95'26""",,-,3,1,-,,-,2,3,1,2,2,1,-,1,0,2,9,17,7,11,16,30,53%
Maxwell 17,"95'26""",,3,5,1,-,2,,6,-,4,1,4,2,-,1,3,3,19,26,7,7,29,36,81%
Zlatan Ibrahimovi? 18,"95'26""",,-,-,1,1,2,1,,2,3,3,1,-,1,2,1,1,7,16,9,14,17,31,55%
Christophe Jallet 26,"95'26""",,-,1,1,3,1,-,8,,2,7,2,-,-,1,3,6,17,23,6,13,26,42,62%
Javier Pastore 27,"76'55""",,1,3,1,2,2,7,2,1,,2,4,1,-,-,2,4,17,23,7,11,26,38,68%
Lucas 29,"95'26""",,-,-,-,-,2,-,5,4,1,,1,-,-,1,2,5,12,20,0,5,14,30,47%
David Beckham 32,"70'42""",,-,1,-,4,5,3,1,4,2,2,,-,-,-,3,7,16,22,3,7,22,36,61%
Jérémy Ménez 7,"28'39""",,-,-,-,2,-,1,-,-,-,2,-,,-,-,1,1,2,6,2,2,5,9,56%
Kevin Gameiro 19,"18'31""",,-,-,-,-,-,-,-,-,-,-,-,-,,1,0,0,0,0,1,2,1,2,50%
Marco Verratti 24,"24'44""",,-,3,-,-,-,1,2,-,1,1,-,-,-,,2,2,4,6,2,2,8,10,80%
Total passes received:,,,7,21,10,17,18,21,29,18,23,24,21,6,1,9,35,64,139,210,51,90,225,364,62%
