David de Gea 1,"92'48""",,,3,3,6,1,-,-,3,-,3,2,-,1,13,23,9,9,0,0,22,32,69%
Rafael 2,"92'48""",,3,,-,2,1,8,3,4,4,20,12,-,3,2,4,38,51,20,25,60,80,75%
Patrice Evra 3,"92'48""",,1,1,,1,2,4,11,4,13,-,3,-,-,2,5,30,34,8,11,40,50,80%
Chris Smalling 12,"92'48""",,3,9,-,,7,4,1,2,3,1,4,-,-,3,5,23,26,8,11,34,42,81%
Nemanja Vidi? 15,"92'48""",,5,1,10,3,,7,6,1,5,2,1,-,1,7,10,24,28,11,16,42,54,78%
Michael Carrick 16,"92'48""",,1,5,8,7,8,,4,4,9,2,7,-,3,7,8,39,41,12,14,58,63,92%
Danny Welbeck 19,"91'58""",,-,3,5,1,3,7,,1,9,1,3,-,-,2,4,19,25,12,18,33,47,70%
Robin van Persie 20,"92'48""",,-,1,1,1,1,1,5,,2,3,2,-,-,1,2,10,19,6,10,17,31,55%
Tom Cleverley 23,"92'48""",,1,4,2,4,8,12,7,3,,2,2,-,-,6,8,23,28,16,19,45,55,82%
Antonio Valencia 25,"92'48""",,-,8,-,1,1,4,2,5,2,,7,-,2,0,3,19,22,13,19,32,44,73%
arouane Fellaini 31,"65'55""",,2,7,3,2,1,6,2,5,1,7,,-,-,2,3,25,32,9,16,36,51,71%
Phil Jones 4,"50""",,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Ryan Giggs 11,"26'53""",,-,-,2,1,-,1,-,1,-,1,-,-,,1,1,2,5,3,4,6,10,60%
Total passes received:,,,16,42,34,29,33,54,41,33,48,42,43,0,10,46,76,261,320,118,163,425,559,76%
