Gianluigi Buffon 1,"93'30""",,,2,1,-,-,6,-,4,-,1,8,-,-,-,5,6,16,16,1,1,22,23,96%
Miralem Pjani? 5,"93'30""",,1,,3,2,11,6,3,10,2,5,5,-,3,2,6,7,34,37,13,14,53,58,91%
Sami Khedira 6,"75'01""",,-,1,,1,2,7,1,1,3,17,-,-,-,-,1,2,20,22,12,14,33,38,87%
onzalo Higuaín 9,"93'30""",,-,1,-,,1,3,-,2,1,3,1,-,1,-,2,2,11,12,0,2,13,16,81%
Alex Sandro 12,"93'30""",,-,11,1,3,,1,5,5,-,5,8,-,-,-,2,5,27,31,10,13,39,49,80%
Andrea Barzagli 15,"93'30""",,3,5,8,1,1,,1,20,5,22,-,1,2,3,3,6,59,63,10,11,72,80,90%
Mario Lemina 18,"53'41""",,-,1,4,1,3,6,,8,4,6,2,-,-,-,2,2,27,29,6,6,35,37,95%
onardo Bonucci 19,"93'30""",,2,7,-,2,4,21,7,,2,2,28,-,-,-,13,18,60,61,2,2,75,81,93%
Paulo Dybala 21,"69'16""",,-,2,1,3,1,5,1,1,,7,3,-,-,-,1,1,17,20,6,7,24,28,86%
Dani Alves 23,"83'41""",,-,7,12,4,3,5,8,4,8,,1,-,3,1,7,12,34,37,15,21,56,70,80%
Patrice Evra 33,"93'30""",,-,12,2,2,22,2,3,14,-,-,,1,-,-,1,2,49,50,8,12,58,64,91%
Medhi Benatia 4,"9'49""",,-,1,-,-,-,1,-,-,-,-,-,,-,-,0,0,1,1,1,1,2,2,100
Juan Cuadrado 7,"24'14""",,-,-,-,2,-,1,-,-,-,4,-,-,,-,0,0,5,5,2,2,7,7,100
Stefano Sturaro 27,"18'29""",,-,-,-,-,1,1,-,-,-,-,-,-,1,,1,1,2,3,0,0,3,4,75%
Total passes received:,,,6,50,32,21,49,65,29,69,25,72,56,2,10,6,44,64,362,387,86,106,492,557,88%
