Wojciech Szcz?sny 1,"95'16""",,,2,9,5,1,1,2,2,1,-,-,-,1,12,20,10,12,2,3,24,35,69%
Bacary Sagna 3,"95'16""",,3,,11,-,3,10,2,6,6,7,12,2,-,2,2,46,54,14,14,62,70,89%
Per Mertesacker 4,"95'16""",,3,15,,1,16,19,2,8,1,2,1,1,-,2,6,53,58,14,16,69,80,86%
Thomas Vermaelen 5,"95'16""",,2,1,2,,11,5,8,3,1,7,2,1,-,2,5,32,42,9,12,43,59,73%
Laurent Koscielny 6,"95'16""",,7,3,19,9,,12,6,4,-,4,2,-,1,4,9,56,63,7,11,67,83,81%
Mikel Arteta 8,"95'16""",,1,16,9,10,8,,4,8,2,13,8,4,1,10,12,59,69,15,20,84,101,83%
Lukas Podolski 9,"73'05""",,-,1,2,9,2,7,,2,2,3,2,-,-,0,1,23,31,7,11,30,43,70%
Jack Wilshere 10,"95'16""",,-,4,3,2,4,4,7,,1,4,11,5,-,3,8,32,39,10,14,45,61,74%
Theo Walcott 14,"95'16""",,-,3,2,1,-,-,-,1,,1,3,-,1,0,2,8,12,4,7,12,21,57%
Aaron Ramsey 16,"73'02""",,-,8,7,4,4,10,6,5,-,,2,-,-,1,1,29,37,16,18,46,56,82%
Santi Cazorla 19,"95'16""",,-,5,1,2,2,6,3,7,2,2,,1,-,0,2,18,28,13,17,31,47,66%
Tomáš Rosický 7,"22'14""",,-,1,-,1,-,2,-,4,1,-,2,,-,1,1,6,8,4,6,11,15,73%
Olivier Giroud 12,"22'11""",,-,-,1,-,-,-,-,-,-,-,-,3,,0,0,2,3,2,4,4,7,57%
Total passes received:,,,16,59,66,44,51,76,40,50,17,43,45,17,4,37,69,374,456,117,153,528,678,78%
