Roman Bürki 38,"94'59""",,,3,1,1,1,-,1,2,8,1,3,-,1,10,19,10,10,2,2,22,31,71%
Sven Bender 6,"47'00""",,1,,-,1,-,1,19,6,1,10,6,-,-,2,4,34,34,9,10,45,48,94%
Ousmane Dembélé 7,"94'59""",,1,-,,1,2,-,-,2,2,-,1,2,9,2,3,13,18,5,7,20,28,71%
Raphaël Guerreiro 13,"94'59""",,-,3,5,,5,10,3,3,9,8,9,1,1,1,1,41,43,15,20,57,64,89%
"-Emerick Aubameyang 17","94'59""",,-,-,1,2,,4,-,-,2,-,2,1,-,0,1,3,4,9,13,12,18,67%
Shinji Kagawa 23,"94'59""",,1,2,4,3,1,,3,1,6,-,4,3,3,5,6,16,18,10,11,31,35,89%
is Papastathopoulos 25,"94'59""",,8,14,1,9,-,-,,24,11,-,9,2,2,5,7,69,71,6,7,80,85,94%
"?ukasz Piszczek 26","94'59""",,1,1,9,1,2,5,22,,4,-,15,2,5,2,3,52,59,13,19,67,81,83%
Matthias Ginter 28,"94'59""",,-,-,1,12,2,9,8,7,,-,9,8,1,0,2,41,48,16,22,57,72,79%
Marcel Schmelzer 29,"47'00""",,-,8,1,7,1,-,-,-,-,,1,-,-,1,2,13,18,4,7,18,27,67%
Julian Weigl 33,"94'59""",,3,10,6,7,-,6,12,13,7,2,,5,6,8,10,59,66,10,10,77,86,90%
Nuri ?ahin 8,"47'59""",,-,-,3,6,-,4,1,1,9,-,4,,2,4,4,19,24,7,8,30,36,83%
Christian Puliši? 22,"47'59""",,-,-,6,1,-,1,-,6,-,-,4,4,,1,1,14,20,7,10,22,31,71%
Total passes received:,,,15,41,38,51,14,40,69,65,59,21,67,28,30,41,63,384,433,113,146,538,642,84%
