Johan Wiland 21,"94'17""",,,3,1,3,2,1,2,2,2,7,-,-,1,1,13,28,11,15,1,1,25,44,57%
Lars Jacobsen 2,"94'17""",,1,,1,5,13,2,2,1,2,3,8,-,-,-,4,6,26,33,8,9,38,48,79%
Pierre Bengtsson 3,"94'17""",,1,-,,1,8,8,6,3,5,16,-,-,4,-,6,9,36,44,10,14,52,67,78%
Olof Mellberg 5,"94'17""",,1,6,3,,3,3,2,6,2,1,2,-,-,1,8,10,19,25,3,4,30,39,77%
Claudemir 6,"86'21""",,2,7,11,4,,13,1,3,1,3,11,-,1,-,6,8,44,49,7,12,57,69,83%
Thomas Delaney 8,"94'17""",,2,4,9,2,5,,2,5,4,3,1,-,2,1,6,10,22,29,12,14,40,53,75%
Fanendo Adi 12,"70'16""",,-,-,2,-,4,1,,-,2,1,7,-,-,-,0,0,11,18,6,9,17,27,63%
Ragnar Sigurdsson 17,"94'17""",,3,1,8,4,4,4,1,,1,1,1,-,-,1,4,5,22,25,3,3,29,33,88%
Nicolai Jørgensen 18,"94'17""",,-,-,2,1,4,1,6,-,,-,2,1,1,-,1,2,7,10,10,19,18,31,58%
Daniel Braaten 22,"94'17""",,1,2,5,-,4,8,3,1,4,,-,-,-,-,1,2,13,19,14,17,28,38,74%
Christián Bolaños 30,"79'52""",,-,12,1,1,5,2,3,-,2,1,,-,-,-,2,5,21,34,4,6,27,45,60%
Georg Margreitter 15,"7'56""",,-,-,1,-,-,-,-,1,-,-,-,,-,-,0,1,1,1,1,1,2,3,67%
Rúrik Gíslason 19,"24'01""",,-,-,1,-,2,1,-,-,1,-,1,-,,-,1,2,2,4,3,4,6,10,60%
Youssef Toutouh 24,"14'25""",,-,-,1,-,-,-,-,-,1,-,-,-,-,,1,1,1,1,0,3,2,5,40%
Total passes received:,,,11,35,46,21,54,44,28,22,27,36,33,1,9,4,53,89,236,307,82,116,371,512,72%
