ndré ter Stegen 1,"93'43""",,,2,1,2,1,-,2,4,-,1,5,1,-,3,6,16,17,0,0,19,23,83%
Gerard Piqué 3,"93'43""",,4,,5,18,7,-,1,34,-,7,27,1,1,9,16,90,92,6,7,105,115,91%
Ivan Rakiti? 4,"59'06""",,-,8,,5,5,4,1,3,-,-,13,-,1,5,6,26,29,9,11,40,46,87%
ergio Busquets 5,"93'43""",,-,16,10,,17,1,10,12,2,8,9,1,1,7,9,70,72,10,12,87,93,94%
Andrés Iniesta 8,"93'43""",,-,5,5,12,,4,13,5,-,11,8,5,-,7,8,42,44,19,21,68,73,93%
Luis Suárez 9,"93'43""",,-,-,2,2,1,,5,-,-,2,4,-,1,1,2,8,11,8,15,17,28,61%
Neymar 11,"93'43""",,-,-,2,5,5,8,,-,-,1,1,2,-,2,3,14,21,8,11,24,35,69%
ier Mascherano 14,"93'43""",,1,29,3,14,11,3,6,,-,13,6,3,-,10,11,74,77,5,5,89,93,96%
Paco Alcácer 17,"53'25""",,-,2,2,-,-,-,-,-,,-,-,-,-,0,0,3,3,1,2,4,5,80%
Jordi Alba 18,"93'43""",,1,3,2,9,11,4,8,16,1,,-,1,-,2,2,45,46,9,10,56,58,97%
Sergi Roberto 20,"93'43""",,3,20,13,13,4,6,6,-,1,-,,3,10,3,5,62,65,14,17,79,87,91%
Arda Turan 7,"34'37""",,-,3,-,2,1,1,3,-,-,1,2,,-,1,1,9,9,3,3,13,13,100
Rafinha 12,"40'18""",,-,3,1,1,3,-,1,-,-,1,3,1,,2,2,10,10,2,2,14,14,100
Total passes received:,,,9,91,46,83,66,31,56,74,4,45,78,18,14,52,71,469,496,94,116,615,683,90%
