Keylor Navas 1,"93'42""",,,3,4,1,3,-,1,-,-,1,2,-,-,4,6,11,11,0,0,15,17,88%
Raphaël Varane 2,"93'42""",,1,,9,1,2,2,4,2,3,1,8,-,-,4,6,26,27,3,6,33,39,85%
Sergio Ramos 4,"93'42""",,4,7,,2,11,8,4,-,2,1,2,-,1,3,4,34,37,5,6,42,47,89%
ristiano Ronaldo 7,"93'42""",,-,-,1,,3,5,3,3,5,4,1,1,-,1,2,11,12,14,17,26,31,84%
Toni Kroos 8,"93'42""",,-,2,11,7,,7,8,9,10,10,12,1,3,13,14,55,55,12,13,80,82,98%
Marcelo 12,"93'42""",,-,1,5,4,12,,5,-,6,8,-,-,-,1,4,26,30,14,19,41,53,77%
Casemiro 14,"93'42""",,-,6,-,6,12,4,,4,3,2,6,1,-,6,10,27,28,11,12,44,50,88%
Lucas Vázquez 18,"93'42""",,-,-,-,3,3,1,6,,-,2,9,-,1,1,1,13,14,11,18,25,33,76%
Jesé 20,"72'49""",,-,-,2,4,1,8,2,-,,4,-,1,-,0,1,3,8,19,26,22,35,63%
Isco 22,"68'27""",,-,-,2,2,9,6,3,4,-,,3,-,-,2,2,18,20,9,14,29,36,81%
Danilo 23,"93'42""",,1,6,2,4,5,1,6,12,2,3,,1,2,1,1,28,29,16,19,45,49,92%
Luka Modri? 19,"25'15""",,-,-,-,-,2,1,-,-,-,-,1,,1,2,2,2,3,1,1,5,6,83%
Denis Cheryshev 21,"20'53""",,-,-,-,1,2,-,1,-,-,-,-,-,,0,0,2,2,2,4,4,6,67%
Total passes received:,,,6,25,36,35,65,43,43,34,31,36,44,5,8,38,53,256,276,117,155,411,484,85%
