Víctor Valdés 1,"95'26""",,,3,2,1,-,1,-,1,2,-,1,-,-,-,5,12,6,7,0,0,11,19,58%
Daniel Alves 2,"95'26""",,-,,6,15,3,4,2,6,1,2,2,6,-,1,2,4,36,43,10,15,48,62,77%
Gerard Piqué 3,"95'26""",,2,6,,8,1,3,1,2,3,3,3,1,-,-,3,4,24,27,6,7,33,38,87%
Xavi Hernández 6,"95'26""",,-,17,3,,3,12,7,12,4,2,10,4,-,-,9,12,50,58,15,22,74,92,80%
David Villa 7,"81'23""",,-,2,-,4,,-,2,1,-,1,-,1,-,-,0,1,4,9,7,7,11,17,65%
Andrés Iniesta 8,"95'26""",,-,3,2,17,1,,7,3,4,6,9,3,-,-,2,2,40,49,13,19,55,70,79%
Alexis Sánchez 9,"95'26""",,-,2,-,4,-,12,,2,-,5,12,1,-,-,0,1,24,34,14,18,38,53,72%
Lionel Messi 10,"46'12""",,-,5,1,8,1,5,4,,1,2,3,-,-,-,1,1,20,25,9,12,30,38,79%
vier Mascherano 14,"84'43""",,2,5,9,9,-,3,3,1,,2,8,2,-,-,11,15,27,30,6,8,44,53,83%
Sergio Busquets 16,"95'26""",,-,6,1,4,2,10,6,1,7,,3,-,-,-,2,3,21,24,17,21,40,48,83%
Jordi Alba 18,"95'26""",,-,-,-,8,-,13,15,1,12,2,,1,-,-,1,2,37,43,14,18,52,63,83%
Cesc Fàbregas 4,"49'14""",,-,3,1,2,1,3,4,-,-,-,-,,-,1,1,1,7,12,7,12,15,25,60%
Marc Bartra 15,"10'43""",,-,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Cristian Tello 37,"14'03""",,-,-,-,-,-,1,1,-,-,-,-,-,-,,0,0,2,2,0,0,2,2,100
Total passes received:,,,4,52,25,80,12,67,52,30,34,25,51,19,0,2,37,58,298,363,118,159,453,580,78%
