Yann Sommer 1,"93'17""",,,-,6,11,3,2,4,1,2,2,1,-,-,1,15,28,17,17,1,1,33,46,72%
Serey Die 8,"86'21""",,2,,1,9,3,11,7,1,4,2,11,-,-,1,8,12,35,41,9,9,52,62,84%
Marco Streller 9,"73'42""",,-,1,,-,5,1,-,3,5,1,1,-,-,-,2,2,9,16,6,9,17,27,63%
Ivan Ivanov 13,"93'17""",,4,10,3,,2,4,6,8,7,5,2,-,-,-,6,9,33,40,12,14,51,63,81%
Valentin Stocker 14,"93'17""",,-,3,1,1,,3,-,4,7,5,4,-,-,1,2,7,15,21,12,20,29,48,60%
Kay Voser 15,"93'17""",,3,8,2,2,2,,8,-,5,6,9,-,1,-,4,8,30,39,12,21,46,68,68%
Fabian Schär 16,"93'17""",,5,3,2,4,4,5,,2,8,2,6,-,2,-,11,17,24,30,8,14,43,61,70%
Behrang Safari 19,"67'26""",,-,3,7,4,8,-,1,,3,4,2,-,-,-,0,2,21,28,11,12,32,42,76%
Fabian Frei 20,"93'17""",,1,6,3,4,4,3,4,8,,9,7,-,2,-,4,5,33,39,14,23,51,67,76%
Marcelo Díaz 21,"93'17""",,1,6,2,2,2,7,2,3,8,,9,-,-,1,5,5,28,36,10,15,43,56,77%
Mohamed Salah 22,"93'17""",,-,4,3,1,6,9,5,-,4,6,,-,2,-,2,2,20,26,18,22,40,50,80%
Arlind Ajeti 5,"6'56""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,1,0,1,0,0,0,2,0%
ohamed Elneny 33,"19'35""",,-,-,-,-,1,-,1,-,3,2,-,-,,3,0,0,6,8,4,6,10,14,71%
Taulant Xhaka 34,"25'51""",,-,-,-,-,2,-,2,-,-,-,1,1,4,,2,2,4,9,4,5,10,16,62%
Total passes received:,,,16,44,30,38,42,45,40,30,56,44,53,1,11,7,61,100,275,351,121,171,457,622,73%
