minik Livakovi? 40,"93'10""",,,1,4,4,-,4,4,1,-,2,-,-,-,-,11,21,8,8,1,1,20,30,67%
bi Hilal Soudani 2,"74'21""",,-,,6,2,2,-,1,-,2,1,5,-,-,-,0,0,9,11,10,13,19,24,79%
Mario Šitum 7,"93'10""",,3,12,,2,-,1,8,-,5,4,9,1,2,-,3,3,27,29,17,20,47,52,90%
unior Fernandes 11,"93'10""",,-,1,2,,5,5,-,1,6,-,2,3,1,-,0,1,15,20,11,14,26,35,74%
Amer Gojak 14,"57'45""",,-,2,1,5,,4,-,1,4,-,2,-,-,-,0,0,10,12,9,12,19,24,79%
Josip Pivari? 19,"93'10""",,-,1,1,9,5,,1,3,8,1,1,3,1,-,1,2,20,23,13,16,34,41,83%
Leonardo Sigali 22,"93'10""",,6,3,7,1,-,-,,3,1,1,3,1,-,-,2,2,18,24,6,6,26,32,81%
on Schildenfeld 23,"93'10""",,3,-,5,1,2,4,1,,4,4,1,1,-,-,2,2,19,23,5,7,26,32,81%
Ante ?ori? 24,"93'10""",,-,-,5,5,5,9,-,-,,4,3,4,1,-,0,1,22,24,14,20,36,45,80%
Bojan Kneževi? 25,"93'10""",,-,1,4,-,3,1,1,4,3,,4,1,-,-,0,3,17,19,5,5,22,27,81%
Nikola Moro 27,"86'06""",,-,5,8,3,1,1,5,-,4,1,,2,2,-,1,1,20,23,11,12,32,36,89%
Ivan Fioli? 29,"35'25""",,-,-,1,2,-,4,-,2,3,1,1,,-,-,3,4,6,7,5,8,14,19,74%
etar Stojanovi? 37,"18'49""",,-,-,2,2,-,-,-,-,1,-,-,-,,1,0,0,3,4,3,3,6,7,86%
Alexandru M??el 77,"7'04""",,-,-,-,-,-,-,-,1,-,-,-,-,-,,0,0,1,1,0,0,1,1,100
Total passes received:,,,12,26,46,36,23,33,21,16,41,19,31,16,7,1,23,40,195,228,110,137,328,405,81%
