Jan Oblak 13,"96'03""",,,-,1,1,2,-,-,4,-,-,-,-,-,-,8,18,0,0,0,0,8,18,44%
Diego Godín 2,"96'03""",,-,,-,1,1,-,1,1,1,1,1,-,-,-,3,4,3,3,1,1,7,8,88%
Filipe Luís 3,"96'03""",,-,-,,5,5,-,2,-,1,-,1,-,-,1,3,5,9,9,3,5,15,19,79%
Koke 6,"96'03""",,-,-,5,,-,2,-,2,-,2,2,-,-,-,2,3,6,11,5,9,13,23,57%
Antoine Griezmann 7,"89'25""",,-,-,1,1,,-,-,1,-,-,4,-,-,-,1,2,2,3,4,6,7,11,64%
Augusto Fernández 12,"92'59""",,-,1,1,1,2,,3,4,2,1,-,-,-,1,0,1,10,11,6,6,16,18,89%
Gabi 14,"96'03""",,-,1,-,1,3,2,,3,-,1,-,-,-,-,2,6,4,9,5,5,11,20,55%
Saúl Ñíguez 17,"96'03""",,-,-,-,4,4,2,1,,-,3,3,-,-,-,2,2,8,12,7,7,17,21,81%
Lucas Hernández 19,"96'03""",,2,1,1,1,-,-,-,-,,-,-,-,-,-,1,1,3,3,1,1,5,5,100
Juanfran 20,"96'03""",,-,1,-,1,-,-,3,1,-,,2,-,-,-,0,0,5,6,3,4,8,10,80%
Yannick Carrasco 21,"73'17""",,-,-,2,5,1,-,1,1,-,1,,-,-,-,0,1,1,2,10,10,11,13,85%
Stefan Savi? 15,"3'04""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0%
"Ángel Correa 16","6'38""",,-,-,-,1,-,-,-,-,-,-,-,-,,-,0,0,1,1,0,0,1,1,100
Thomas Partey 22,"22'46""",,-,-,1,-,1,1,-,-,-,-,-,-,-,,1,1,1,1,1,1,3,3,100
Total passes received:,,,2,4,12,22,19,7,11,17,4,9,13,0,0,2,23,44,53,71,46,55,122,170,72%
