Víctor Valdés 1,"95'26""",,,-,-,1,-,-,1,1,-,1,-,-,-,-,1,1,3,3,0,0,4,4,100
Daniel Alves 2,"65'15""",,-,,-,9,17,9,1,3,11,-,5,-,-,1,4,5,35,40,17,18,56,63,89%
Gerard Piqué 3,"11'53""",,-,1,,1,1,-,-,-,1,-,-,-,-,-,0,0,3,5,1,1,4,6,67%
Cesc Fàbregas 4,"95'26""",,-,6,-,,16,11,3,11,9,8,2,2,2,1,4,5,48,53,19,25,71,83,86%
Xavi Hernández 6,"95'26""",,-,14,2,16,,15,7,19,21,7,9,1,3,6,14,21,86,97,20,22,120,140,86%
Lionel Messi 10,"95'26""",,-,5,-,4,18,,3,6,3,1,3,-,2,2,2,2,31,42,14,14,47,58,81%
Javier Mascherano 14,"95'26""",,1,4,1,4,14,1,,2,7,5,1,-,1,8,7,7,36,40,6,10,49,57,86%
Sergio Busquets 16,"95'26""",,-,5,2,9,20,9,6,,3,6,8,1,1,7,6,8,60,65,11,13,77,86,90%
Pedro Rodríguez 17,"95'26""",,-,11,-,9,12,5,4,3,,2,1,-,4,2,4,4,32,39,17,21,53,64,83%
Adriano 21,"95'26""",,-,-,-,8,7,2,5,15,1,,10,1,2,3,1,3,43,48,10,11,54,62,87%
Tello 37,"75'50""",,-,3,-,7,8,2,-,7,-,7,,-,-,1,0,1,29,34,6,11,35,46,76%
David Villa 7,"19'36""",,-,-,-,1,1,-,-,-,1,1,-,,-,-,1,1,2,2,1,2,4,5,80%
Alexis Sánchez 9,"30'11""",,-,-,-,-,3,2,-,-,2,5,1,2,,-,0,0,9,10,6,6,15,16,94%
Alex Song 25,"83'33""",,1,6,-,6,6,-,9,6,-,2,2,-,-,,2,3,29,30,7,8,38,41,93%
Total passes received:,,,2,55,5,75,123,56,39,73,59,45,42,7,15,31,46,61,446,508,135,162,627,731,86%
