Ederson 1,"96'15""",,,2,-,2,7,2,-,2,-,-,-,-,1,-,7,28,7,7,2,2,16,37,43%
Luisão 4,"96'15""",,4,,8,2,5,6,-,-,1,-,8,-,-,1,0,0,28,31,7,7,35,38,92%
Ljubomir Fejsa 5,"96'15""",,-,4,,2,5,3,5,1,14,4,3,2,-,1,3,4,24,26,17,17,44,47,94%
ostas Mitroglou 11,"87'00""",,-,1,2,,-,6,2,2,3,4,1,-,-,-,2,3,10,12,9,10,21,25,84%
Nilsson Lindelöf 14,"96'15""",,4,4,12,3,,1,2,1,6,2,1,-,1,-,7,9,18,21,12,13,37,43,86%
Eduardo Salvio 18,"96'15""",,-,2,3,5,-,,-,6,12,3,13,-,1,-,2,2,22,24,21,27,45,53,85%
Eliseu 19,"96'15""",,2,-,1,1,8,1,,-,6,2,-,-,-,1,2,6,14,16,6,6,22,28,79%
onçalo Guedes 20,"75'16""",,-,-,1,1,1,2,3,,6,3,3,-,-,1,0,1,15,16,6,7,21,24,88%
Pizzi 21,"96'15""",,1,9,10,7,9,15,4,5,,5,6,-,-,-,8,11,41,44,22,25,71,80,89%
Franco Cervi 22,"64'14""",,-,-,2,2,1,2,4,5,4,,-,-,-,-,1,1,9,10,10,11,20,22,91%
Nélson Semedo 50,"96'15""",,-,2,-,1,1,11,-,4,6,-,,-,-,1,1,3,11,12,14,16,26,31,84%
ndreas Samaris 7,"20'59""",,-,1,-,-,-,2,1,-,-,-,1,,1,-,0,1,2,2,4,4,6,7,86%
Raúl Jiménez 9,"9'15""",,-,-,-,-,-,1,-,-,-,-,-,-,,-,0,1,0,1,1,2,1,4,25%
Rafa Silva 27,"32'01""",,1,-,-,2,-,-,1,-,2,-,-,-,-,,2,3,3,3,1,1,6,7,86%
Total passes received:,,,12,25,39,28,37,52,22,26,60,23,36,2,4,5,35,73,204,225,132,148,371,446,83%
