ter Stegen 1,"96'03""",,,8,2,4,3,-,1,1,-,10,7,-,1,13,13,22,22,2,2,37,37,100%
Gerard Piqué 3,"96'03""",,6,,-,10,21,4,1,1,1,25,2,2,3,4,5,65,65,7,9,76,79,96%
Ivan Rakiti? 4,"63'47""",,-,-,,6,10,1,3,6,1,1,-,-,-,1,2,19,22,8,8,28,32,88%
Sergio Busquets 5,"96'03""",,4,6,4,,8,13,2,8,3,16,6,3,4,10,11,44,46,23,27,77,84,92%
Dani Alves 6,"63'40""",,-,15,11,6,,-,5,12,2,2,6,-,-,10,14,42,45,7,11,59,70,84%
Andrés Iniesta 8,"96'03""",,-,5,3,10,5,,2,3,12,2,24,-,2,9,9,43,46,16,20,68,75,91%
Luis Suárez 9,"96'03""",,-,-,1,2,4,-,,3,1,-,2,1,-,0,0,8,9,6,9,14,18,78%
Lionel Messi 10,"96'03""",,-,3,2,6,8,12,-,,1,1,3,1,-,3,4,24,27,10,10,37,41,90%
Neymar 11,"96'03""",,-,1,1,2,1,8,3,4,,2,5,1,-,3,4,14,15,11,13,28,32,88%
vier Mascherano 14,"96'03""",,11,23,3,5,11,10,1,2,2,,19,-,2,20,22,63,66,6,8,89,96,93%
Jordi Alba 18,"96'03""",,1,1,-,7,1,30,2,1,16,17,,-,-,3,6,52,53,21,23,76,82,93%
Arda Turan 7,"32'16""",,-,1,-,2,-,-,1,2,1,2,1,,1,0,0,7,8,4,5,11,13,85%
Sergi Roberto 20,"32'23""",,-,3,-,2,-,-,-,1,-,-,-,10,,0,0,13,13,3,3,16,16,100%
Total passes received:,,,22,66,27,62,72,78,21,44,40,78,75,18,13,76,90,416,437,124,148,616,675,91%
