Roman Weidenfeller 1,"95'44""",,,3,1,1,4,-,-,5,-,-,6,-,1,-,6,17,14,16,1,1,21,34,62%
Neven Suboti? 4,"95'44""",,7,,3,9,1,3,1,9,2,1,1,-,-,-,3,9,24,35,10,11,37,55,67%
Sven Bender 6,"95'44""",,2,5,,2,2,4,4,3,1,-,4,-,-,-,2,7,14,19,11,13,27,39,69%
"?lkay Gündo?an 8","92'22""",,3,5,3,,4,7,4,4,2,3,9,1,1,-,4,6,29,36,13,17,46,59,78%
Robert Lewandowski 9,"95'44""",,-,1,1,3,,9,2,-,3,-,1,1,-,-,0,2,9,17,12,20,21,39,54%
Mario Götze 10,"95'44""",,-,2,2,5,10,,10,2,4,3,2,3,1,-,0,3,25,33,19,26,44,62,71%
Marco Reus 11,"95'44""",,-,2,1,3,2,4,,3,-,4,5,-,1,-,1,8,15,27,9,11,25,46,54%
Mats Hummels 15,"95'44""",,3,7,2,11,2,1,6,,4,3,5,2,-,-,8,14,29,39,9,9,46,62,74%
kub B?aszczykowski 16,"82'47""",,-,-,1,1,2,6,3,-,,1,1,-,-,-,1,3,9,16,5,10,15,29,52%
"?ukasz Piszczek 26","83'30""",,-,2,-,6,5,1,3,1,4,,-,-,-,-,0,2,14,23,8,12,22,37,59%
Marcel Schmelzer 29,"95'44""",,-,-,1,5,6,7,7,12,-,1,,1,-,-,4,11,27,35,9,11,40,57,70%
Sebastian Kehl 5,"12'57""",,-,-,1,-,2,3,2,1,-,-,-,,3,-,0,0,6,7,6,6,12,13,92%
Kevin Grosskreutz 19,"12'14""",,-,-,-,1,1,2,-,-,-,-,-,2,,-,0,0,4,6,2,3,6,9,67%
Julian Schieber 23,"3'22""",,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0%
Total passes received:,,,15,27,16,47,41,47,42,40,20,16,34,10,7,0,29,82,219,309,114,150,362,541,67%
