Sergei Chernik 16,"94'11""",,,-,-,-,3,1,2,-,2,-,1,-,1,-,9,19,1,1,0,0,10,20,50%
Vitali Gaiduchik 3,"94'11""",,1,,-,-,3,3,-,-,1,-,-,-,-,-,3,3,2,4,3,3,8,10,80%
Aleksandr Volodko 8,"94'11""",,-,1,,6,-,2,4,1,4,-,2,-,1,-,1,3,10,15,10,14,21,32,66%
Nemanja Nikoli? 10,"65'57""",,1,-,3,,2,5,3,3,3,2,1,-,-,-,3,4,15,17,5,8,23,29,79%
Nikolai Signevich 13,"80'12""",,-,-,2,3,,1,1,-,1,1,2,-,-,-,0,0,2,6,9,11,11,17,65%
Nemanja Milunovi? 19,"94'11""",,2,-,3,1,2,,1,9,2,1,2,3,-,-,4,6,15,16,7,8,26,30,87%
Igor Stasevich 22,"94'11""",,-,1,1,-,-,1,,-,8,-,-,-,3,-,2,2,9,14,3,9,14,25,56%
Filip Mladenovi? 25,"94'11""",,1,-,3,3,5,3,-,,-,2,3,1,-,-,4,4,12,13,5,9,21,26,81%
Denis Polyakov 33,"94'11""",,1,1,3,3,3,2,8,1,,1,3,-,2,-,3,6,20,22,5,9,28,37,76%
Maksim Volodko 42,"62'31""",,-,-,-,2,1,-,-,1,-,,-,-,-,-,0,0,0,1,4,6,4,7,57%
Mikhail Gordeichuk 62,"94'11""",,-,1,1,3,-,1,1,-,-,-,,1,-,-,2,2,5,6,1,5,8,13,62%
Evgeni Yablonski 5,"28'14""",,-,-,2,-,1,-,-,2,-,-,-,,4,-,0,0,6,6,3,4,9,10,90%
Aleksandr Karnitski 7,"31'40""",,-,-,1,-,1,-,-,-,-,-,-,-,,3,0,0,4,7,1,4,5,11,45%
Dmitri Mozolevski 18,"13'59""",,-,-,-,-,-,-,1,-,-,-,-,1,1,,1,1,0,0,2,2,3,3,100
Total passes received:,,,6,4,19,21,21,19,21,17,21,7,14,6,12,3,32,50,101,128,58,92,191,270,71%
