Robin Olsen 31,"94'07""",,,5,2,-,1,1,1,-,1,1,1,-,-,6,18,6,6,1,1,13,25,52%
dwig Augustinsson 3,"94'07""",,2,,9,7,12,10,2,5,1,2,-,-,7,8,12,32,36,17,19,57,67,85%
Erik Johansson 5,"94'07""",,-,22,,7,4,9,2,1,2,11,-,-,2,3,5,43,44,14,15,60,64,94%
William Kvist 6,"94'07""",,-,9,13,,3,10,1,4,13,13,4,1,-,8,9,50,55,13,14,71,78,91%
Benjamin Verbi? 7,"83'57""",,1,15,5,5,,4,2,-,5,-,1,-,-,2,2,22,23,14,18,38,43,88%
Thomas Delaney 8,"94'07""",,-,10,12,8,2,,4,1,4,4,2,-,2,9,15,30,32,10,16,49,63,78%
Andreas Cornelius 11,"94'07""",,-,1,-,1,4,1,,3,-,-,-,-,2,1,1,5,6,6,12,12,19,63%
ederico Santander 19,"94'07""",,-,-,-,1,3,3,-,,2,-,-,2,1,0,0,7,9,5,8,12,17,71%
Peter Ankersen 22,"94'07""",,1,-,-,15,3,9,2,1,,2,8,5,-,2,6,29,32,15,16,46,54,85%
Mathias Jørgensen 25,"94'07""",,4,1,8,9,5,3,2,-,12,,4,1,-,6,10,34,38,9,9,49,57,86%
Rasmus Falk 33,"65'47""",,-,-,-,3,1,1,1,-,11,1,,-,-,0,0,11,14,7,7,18,21,86%
Kasper Kusk 17,"10'10""",,-,1,-,2,-,1,1,1,2,-,-,,-,0,0,7,8,1,1,8,9,89%
Youssef Toutouh 24,"28'20""",,-,3,1,1,2,1,-,-,-,-,-,1,,1,1,1,4,7,8,9,13,69%
Total passes received:,,,8,67,50,59,40,53,18,16,53,34,20,10,14,46,79,277,307,119,144,442,530,83%
