Víctor Valdés 1,"93'06""",,,4,1,1,1,2,-,1,1,3,1,-,-,6,7,8,9,1,1,15,17,88%
Gerard Piqué 3,"93'06""",,4,,6,17,-,6,4,7,8,2,4,1,-,2,5,44,46,13,16,59,67,88%
Cesc Fàbregas 4,"85'16""",,-,5,,12,25,8,11,4,14,12,5,1,-,6,8,66,73,25,33,97,114,85%
Xavi Hernández 6,"93'06""",,-,8,16,,14,11,19,4,20,11,21,6,1,4,7,91,95,36,38,131,140,94%
Andrés Iniesta 8,"93'06""",,1,1,25,15,,1,11,2,12,12,4,1,2,5,5,47,55,35,47,87,107,81%
Alexis Sánchez 9,"73'05""",,-,1,5,4,2,,4,-,2,-,16,-,-,0,0,12,15,22,35,34,50,68%
Lionel Messi 10,"93'06""",,-,-,7,21,8,5,,1,4,4,19,6,-,3,3,33,36,39,47,75,86,87%
vier Mascherano 14,"93'06""",,3,11,9,7,5,1,2,,3,6,2,-,1,4,4,37,39,9,12,50,55,91%
Sergio Busquets 16,"93'06""",,-,8,18,19,17,2,11,10,,8,7,1,1,4,4,68,70,30,34,102,108,94%
Jordi Alba 18,"93'06""",,1,-,19,8,27,-,2,9,11,,-,-,2,1,2,47,51,31,38,79,91,87%
Daniel Alves 22,"93'06""",,-,6,6,21,3,10,17,3,11,1,,6,-,1,2,38,46,45,47,84,95,88%
Neymar 11,"20'01""",,-,-,-,5,-,-,6,1,1,1,4,,-,0,1,9,11,9,10,18,22,82%
Sergi Roberto 24,"7'50""",,-,-,-,2,3,-,-,-,1,1,-,-,,0,0,3,3,4,4,7,7,100%
Total passes received:,,,9,44,112,132,105,46,87,42,88,61,83,22,7,36,48,503,549,299,362,838,959,87%
