an Weidenfeller 1,"98'05""",,,1,-,1,1,1,2,1,2,3,-,-,-,1,3,4,10,10,0,0,13,14,93%
Sebastian Kehl 5,"81'14""",,-,,4,9,8,4,24,10,9,7,7,1,-,-,5,8,57,67,21,25,83,100,83%
ert Lewandowski 9,"98'05""",,-,2,,3,3,4,2,2,2,-,2,3,-,-,1,1,16,22,6,10,23,33,70%
nrikh Mkhitaryan 10,"98'05""",,-,1,9,,1,6,10,6,-,1,2,1,-,2,4,7,20,25,15,17,39,49,80%
Marco Reus 11,"81'20""",,-,6,7,-,,-,8,8,1,3,2,-,-,-,5,7,19,22,11,18,35,47,74%
B?aszczykowski 16,"69'58""",,-,4,3,3,3,,6,9,2,3,1,-,-,-,3,4,19,29,12,16,34,49,69%
Nuri ?ahin 18,"98'05""",,-,20,7,9,11,10,,16,22,15,5,5,-,1,12,20,93,96,16,18,121,134,90%
evin Grosskreutz 19,"98'05""",,-,11,2,6,3,13,14,,4,11,1,3,-,-,3,6,48,56,17,24,68,86,79%
Marian Sarr 24,"98'05""",,2,8,2,5,5,3,19,4,,7,6,1,1,1,9,11,47,52,8,12,64,75,85%
apastathopoulos 25,"98'05""",,2,11,-,4,1,4,16,11,8,,3,5,1,-,4,8,49,55,13,16,66,79,84%
Eri? Durm 37,"98'05""",,3,11,5,4,3,1,4,2,3,5,,-,1,1,4,6,30,36,9,12,43,54,80%
Jonas Hofmann 7,"28'07""",,-,2,2,2,1,-,9,1,1,1,1,,-,2,1,1,13,15,8,12,22,28,79%
Julian Schieber 23,"16'45""",,-,-,-,1,-,-,-,2,-,-,-,-,,-,1,1,0,1,2,2,3,4,75%
"?ukasz Piszczek 26","16'51""",,-,-,1,2,-,-,2,-,-,-,-,-,1,,1,1,4,6,1,1,6,8,75%
Total passes received:,,,7,77,42,49,40,46,116,72,54,56,30,19,4,8,56,85,425,492,139,183,620,760,82%
