Roman Bürki 38,"97'00""",,,11,-,-,-,-,2,7,-,3,2,-,-,-,4,6,20,20,1,1,25,27,93%
Marc Bartra 5,"97'00""",,6,,3,6,19,3,36,4,18,8,1,-,-,2,7,13,83,88,16,19,106,120,88%
smane Dembélé 7,"97'00""",,-,4,,1,2,1,1,-,1,2,3,-,1,1,4,4,9,15,4,10,17,29,59%
Marco Reus 11,"84'16""",,1,1,2,,7,-,1,-,5,1,1,-,-,-,2,3,9,13,8,12,19,28,68%
phaël Guerreiro 13,"84'12""",,1,8,4,10,,1,4,3,9,6,2,-,-,-,4,7,32,36,12,14,48,57,84%
ck Aubameyang 17,"64'55""",,-,1,1,1,-,,-,-,-,2,1,-,-,-,0,0,4,6,2,2,6,8,75%
pastathopoulos 25,"97'00""",,4,24,2,1,5,-,,23,4,24,3,-,1,1,10,12,63,64,19,19,92,95,97%
ukasz Piszczek 26,"97'00""",,3,5,2,1,-,-,23,,1,23,25,-,-,-,7,9,60,64,16,17,83,90,92%
rcel Schmelzer 29,"97'00""",,2,15,4,5,9,-,3,-,,7,1,-,-,1,1,3,32,35,14,15,47,53,89%
Julian Weigl 33,"97'00""",,-,30,2,1,14,-,9,21,5,,7,-,1,4,9,13,72,75,13,14,94,102,92%
Erik Durm 37,"97'00""",,-,-,4,2,1,1,2,18,-,7,,1,2,1,4,9,28,29,7,11,39,49,80%
André Schürrle 21,"32'05""",,-,-,-,-,-,-,-,-,-,-,-,,1,-,0,0,1,1,0,0,1,1,100
hristian Puliši? 22,"12'44""",,-,-,1,-,-,-,-,-,-,2,1,-,,-,0,0,4,4,0,0,4,4,100
Gonzalo Castro 27,"12'48""",,-,-,1,-,-,-,-,3,3,1,1,-,-,,2,3,6,6,1,1,9,10,90%
Total passes received:,,,17,99,26,28,57,6,81,79,46,86,48,1,6,10,54,82,423,456,113,135,590,673,88%
