Kiko Casilla 13,"96'08""",,,1,12,8,-,-,-,-,2,1,-,-,-,-,3,3,21,21,0,0,24,24,100
Dani Carvajal 2,"96'08""",,3,,3,11,2,5,1,11,1,8,12,-,3,-,5,6,43,49,12,15,60,70,86%
Sergio Ramos 4,"96'08""",,3,1,,7,6,14,3,-,22,6,7,-,1,2,7,10,58,61,7,7,72,78,92%
Raphaël Varane 5,"96'08""",,2,14,13,,1,3,1,3,-,11,8,-,2,-,13,16,43,44,2,3,58,63,92%
Cristiano Ronaldo 7,"96'08""",,-,1,4,-,,6,3,2,3,5,4,2,-,-,2,2,12,15,16,18,30,35,86%
Toni Kroos 8,"78'02""",,-,7,3,3,10,,3,3,13,10,11,-,1,-,12,14,36,37,16,18,64,69,93%
Karim Benzema 9,"68'05""",,-,-,2,1,3,6,,2,5,-,1,-,-,-,0,0,9,10,11,13,20,23,87%
Gareth Bale 11,"67'45""",,-,5,-,5,1,-,1,,1,3,7,-,-,-,0,2,15,19,8,8,23,29,79%
Marcelo 12,"96'08""",,1,1,9,4,8,9,6,1,,5,7,3,-,1,6,9,34,39,15,18,55,66,83%
Casemiro 14,"96'08""",,1,4,14,8,1,11,1,1,5,,10,3,1,1,4,7,48,48,9,9,61,64,95%
Luka Modri? 19,"96'08""",,-,22,4,4,3,8,4,8,3,8,,2,6,1,11,13,48,50,14,16,73,79,92%
James Rodríguez 10,"18'06""",,-,1,-,-,1,-,-,-,2,-,1,,2,2,2,2,5,6,2,4,9,12,75%
Lucas Vázquez 17,"28'23""",,-,2,-,2,2,-,-,-,-,1,3,1,,-,2,3,6,6,3,3,11,12,92%
"Álvaro Morata 21","28'03""",,-,-,-,-,-,-,-,-,-,-,-,1,2,,2,2,1,1,0,1,3,4,75%
Total passes received:,,,10,59,64,53,38,62,23,31,57,58,71,12,18,7,69,89,379,406,115,133,563,628,90%
