Petr ?ech 1,"93'50""",,,6,1,-,-,1,2,-,3,2,3,-,-,11,18,6,7,1,1,18,26,69%
ranislav Ivanovi? 2,"93'50""",,-,,5,1,5,3,5,8,7,2,-,-,1,2,4,26,37,9,11,37,52,71%
David Luiz 4,"93'50""",,2,7,,3,4,2,6,5,5,5,5,2,1,10,14,31,37,6,9,47,60,78%
Ramires 7,"93'50""",,-,-,6,,3,1,5,3,3,5,2,-,1,0,1,20,24,9,13,29,38,76%
Oscar 11,"71'59""",,-,4,4,5,,4,2,4,2,-,3,-,-,1,1,14,19,13,18,28,38,74%
André Schürrle 14,"58'51""",,-,1,5,1,5,,1,1,1,-,3,-,-,1,1,9,13,8,12,18,26,69%
Eden Hazard 17,"93'50""",,-,1,6,3,4,2,,6,3,3,5,1,3,1,3,20,24,16,21,37,48,77%
Willian 22,"93'50""",,-,7,5,2,7,2,2,,4,1,1,-,1,3,5,22,27,7,17,32,49,65%
Gary Cahill 24,"93'50""",,6,4,9,4,2,-,3,2,,9,2,5,-,4,6,32,36,10,11,46,53,87%
John Terry 26,"93'50""",,1,1,5,6,-,2,5,1,7,,4,3,1,2,2,27,31,7,10,36,43,84%
"ésar Azpilicueta 28","93'50""",,3,1,6,4,3,4,12,5,-,3,,1,-,1,4,24,30,17,23,42,57,74%
Frank Lampard 8,"21'50""",,-,1,-,1,-,-,-,1,3,1,2,,1,1,2,9,13,0,0,10,15,67%
Fernando Torres 9,"34'59""",,-,-,-,-,1,-,2,-,-,-,-,-,,0,0,0,5,3,4,3,9,33%
Total passes received:,,,12,33,52,30,34,21,45,36,38,31,30,12,9,37,61,240,303,106,150,383,514,75%
