Diego López 41,"95'44""",,,7,2,-,1,1,2,2,3,1,1,-,-,1,8,11,13,13,0,0,21,24,88%
Raphaël Varane 2,"95'44""",,2,,8,16,1,5,-,5,6,3,1,1,-,1,6,8,30,36,13,18,49,62,79%
Pepe 3,"95'44""",,2,16,,1,11,4,3,3,7,2,-,-,1,1,3,8,43,48,5,10,51,66,77%
Sergio Ramos 4,"95'44""",,-,9,3,,-,7,1,13,6,3,4,-,-,1,3,7,34,49,10,12,47,68,69%
Fábio Coentrão 5,"95'44""",,1,2,6,-,,2,19,2,9,8,3,2,1,1,5,11,30,35,21,25,56,71,79%
Sami Khedira 6,"95'44""",,-,1,4,5,-,,3,7,5,2,3,-,1,2,1,5,26,37,6,12,33,54,61%
ristiano Ronaldo 7,"95'44""",,-,-,1,3,11,2,,4,5,3,-,-,-,2,3,5,19,31,9,11,31,47,66%
Mesut Özil 10,"95'44""",,-,1,2,7,3,6,3,,5,2,1,1,1,-,2,6,18,25,12,17,32,48,67%
Xabi Alonso 14,"80'29""",,-,2,7,3,10,4,8,4,,7,-,-,1,1,7,15,32,38,8,13,47,66,71%
Luka Modri? 19,"68'39""",,-,2,1,4,5,4,5,3,5,,3,-,-,-,3,4,21,27,8,12,32,43,74%
Gonzalo Higuaín 20,"68'41""",,-,-,-,-,-,-,3,2,4,3,,-,-,-,0,2,4,8,8,11,12,21,57%
Kaká 8,"15'15""",,-,1,1,1,1,1,1,-,-,-,-,,2,2,1,1,6,8,3,3,10,12,83%
Karim Benzema 9,"27'03""",,-,-,-,-,2,1,-,1,-,-,-,2,,-,0,0,3,4,3,5,6,9,67%
"Ángel Di María 22","27'05""",,-,2,-,1,1,-,-,1,-,-,-,2,-,,0,0,6,9,1,3,7,12,58%
Total passes received:,,,5,43,35,41,46,37,48,47,55,34,16,8,7,12,42,83,285,368,107,152,434,603,72%
