Iker Casillas 1,"95'25""",,,-,2,1,3,5,-,-,-,3,-,-,-,-,13,23,0,5,1,1,14,29,48%
Pepe 3,"95'25""",,2,,-,-,-,2,2,2,1,2,3,-,-,-,2,5,10,13,2,5,14,23,61%
Sergio Ramos 4,"95'25""",,1,1,,3,2,1,1,3,-,-,2,-,1,-,2,4,10,15,3,5,15,24,62%
Fábio Coentrão 5,"95'25""",,1,2,3,,3,10,6,4,-,3,3,-,-,4,5,6,17,31,17,22,39,59,66%
Sami Khedira 6,"95'25""",,-,1,2,4,,1,1,3,-,4,4,-,-,-,0,1,12,19,8,15,20,35,57%
ristiano Ronaldo 7,"95'25""",,-,-,1,6,5,,8,5,-,4,7,-,-,1,0,0,19,27,18,20,37,47,79%
Karim Benzema 9,"74'18""",,-,-,-,1,-,7,,3,-,5,2,-,-,-,0,3,9,13,9,12,18,28,64%
Xabi Alonso 14,"95'25""",,-,4,2,8,7,8,2,,2,4,4,1,-,-,4,8,23,31,15,21,42,60,70%
"Álvaro Arbeloa 17","72'25""",,1,1,1,-,3,2,-,3,,1,2,-,-,-,1,1,7,12,6,12,14,25,56%
Luka Modri? 19,"67'44""",,-,-,2,3,-,2,2,3,2,,4,-,-,-,0,2,14,18,4,17,18,37,49%
"Ángel Di María 22","89'31""",,1,3,-,3,1,7,3,1,1,1,,-,-,1,6,8,12,25,4,9,22,42,52%
Raphaël Varane 2,"21'07""",,-,-,-,-,-,-,-,-,-,-,2,,-,-,0,0,2,2,0,0,2,2,100
Raúl Albiol 18,"5'54""",,-,-,1,-,-,1,-,-,-,-,-,-,,-,0,1,2,2,0,0,2,3,67%
José Callejón 21,"27'41""",,-,-,1,1,-,1,-,3,-,-,-,-,-,,1,1,3,3,2,3,6,7,86%
Total passes received:,,,6,12,15,30,24,47,25,30,6,27,33,1,1,6,34,63,140,216,89,142,263,421,62%
