Fernando Muslera 25,"94'47""",,,-,-,2,-,2,2,2,1,1,1,-,-,9,17,2,3,0,0,11,20,55%
Felipe Melo 3,"94'47""",,-,,4,7,2,1,1,6,1,7,4,-,-,3,6,22,29,8,11,33,46,72%
Gökhan Zan 5,"94'47""",,-,5,,3,2,3,1,7,4,1,6,-,-,8,15,19,27,5,8,32,50,64%
Selçuk ?nan 8,"94'47""",,1,4,2,,7,8,3,4,4,3,6,-,1,2,7,32,39,9,14,43,60,72%
Wesley Sneijder 10,"93'01""",,-,2,1,3,,1,4,-,1,2,7,-,-,6,11,6,16,9,12,21,39,54%
Didier Drogba 11,"94'47""",,-,1,-,-,4,,2,2,-,-,-,-,-,0,3,2,10,7,13,9,26,35%
Burak Y?lmaz 17,"94'47""",,-,-,1,-,1,3,,-,2,2,7,-,-,0,1,11,17,5,9,16,27,59%
Aurélien Chedjou 21,"94'47""",,1,6,6,6,2,2,3,,-,8,1,-,-,1,8,25,38,9,12,35,58,60%
Semih Kaya 26,"94'47""",,1,3,7,3,-,-,1,-,,-,12,-,-,2,4,18,24,7,11,27,39,69%
Emmanuel Eboué 27,"81'07""",,-,3,2,6,3,1,1,8,-,,-,-,-,2,3,13,21,9,12,24,36,67%
Albert Riera 77,"94'47""",,1,9,3,8,9,10,8,2,4,-,,-,1,8,13,28,39,19,20,55,72,76%
Ceyhun Gülselam 6,"1'46""",,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Umut Bulut 19,"13'40""",,-,-,-,-,-,1,-,-,-,-,-,-,,1,2,0,0,0,0,1,2,50%
Total passes received:,,,4,33,26,38,30,32,26,31,17,24,44,0,2,42,90,178,263,87,122,307,475,65%
