Petr ?ech 1,"94'07""",,,2,-,3,1,-,-,3,1,2,4,1,1,12,15,4,5,2,3,18,23,78%
ranislav Ivanovi? 2,"94'07""",,-,,-,4,5,-,-,5,5,4,4,3,-,4,4,23,27,3,6,30,37,81%
Ashley Cole 3,"94'07""",,4,-,,2,8,2,-,3,4,5,1,3,-,2,3,22,33,8,13,32,49,65%
David Luiz 4,"94'07""",,-,6,-,,3,1,-,3,1,2,8,3,-,3,8,19,21,5,6,27,35,77%
Ramires 7,"94'07""",,1,4,4,3,,-,4,2,3,5,6,4,-,3,3,25,32,8,13,36,48,75%
Frank Lampard 8,"17'45""",,-,1,3,1,-,,-,1,2,2,4,-,-,1,2,9,9,4,5,14,16,88%
Fernando Torres 9,"70'52""",,-,-,1,1,-,-,,1,-,2,-,2,-,1,1,3,8,3,6,7,15,47%
Juan Mata 10,"94'07""",,-,1,1,2,5,-,3,,6,6,-,6,-,1,4,20,30,9,15,30,49,61%
Oscar 11,"94'07""",,-,4,2,1,1,-,-,5,,2,-,7,1,5,5,14,25,4,9,23,39,59%
John Obi Mikel 12,"94'07""",,-,4,1,8,7,3,2,3,5,,5,5,-,2,5,34,38,7,11,43,54,80%
John Terry 26,"94'07""",,1,2,6,3,7,8,-,2,-,3,,4,1,5,6,20,27,12,13,37,46,80%
Eden Hazard 17,"76'22""",,-,3,4,4,5,-,3,9,1,7,1,,-,2,2,20,27,15,20,37,49,76%
Daniel Sturridge 23,"23'15""",,-,-,-,-,-,-,-,-,-,1,-,1,,0,1,1,3,1,1,2,5,40%
Total passes received:,,,6,27,22,32,42,14,12,37,28,41,33,39,3,41,59,214,285,81,121,336,465,72%
