Asmir Begovi? 1,"95'39""",,,1,8,1,-,-,-,-,5,-,-,-,-,1,1,1,14,14,1,1,16,16,100
Cesc Fàbregas 4,"95'39""",,-,,3,13,15,21,9,3,2,17,10,8,4,10,10,14,83,85,22,27,115,126,91%
Kurt Zouma 5,"95'39""",,2,15,,1,2,-,1,-,5,5,3,1,-,-,4,4,27,28,4,5,35,37,95%
Abdul Rahman Baba 6,"95'39""",,2,12,2,,2,16,1,-,3,2,5,-,4,2,1,2,33,35,17,18,51,55,93%
Oscar 8,"68'03""",,-,10,-,-,,8,2,-,4,1,12,-,-,4,2,2,28,34,11,15,41,51,80%
Eden Hazard 10,"95'39""",,-,11,-,6,12,,2,2,-,5,7,1,3,10,2,3,32,37,25,29,59,69,86%
Loïc Rémy 18,"95'39""",,-,5,2,-,4,2,,2,-,6,2,1,-,1,1,1,11,12,13,14,25,27,93%
Willian 22,"22'48""",,-,3,-,-,2,1,-,,-,1,2,-,-,-,1,1,6,6,2,2,9,9,100
Gary Cahill 24,"95'39""",,1,14,3,10,2,3,-,1,,2,3,1,-,1,5,5,28,28,8,9,41,42,98%
César Azpilicueta 28,"95'39""",,1,18,5,-,5,-,8,3,-,,7,-,1,3,3,5,40,44,8,8,51,57,89%
Ruben Loftus-Cheek 36,"79'50""",,-,13,-,5,6,7,2,-,5,10,,2,-,4,2,2,37,40,15,15,54,57,95%
Ramires 7,"27'36""",,-,5,3,4,-,2,1,-,1,-,-,,3,-,2,5,12,12,5,5,19,22,86%
Bertrand Traoré 14,"15'49""",,-,4,1,1,-,-,-,-,-,-,-,5,,-,1,1,7,8,3,3,11,12,92%
Diego Costa 19,"72'50""",,-,2,1,1,2,9,-,-,-,1,1,1,1,,1,1,11,15,7,11,19,27,70%
Total passes received:,,,6,113,28,42,52,69,26,11,25,50,52,20,16,36,36,47,369,398,141,162,546,607,90%
