Salvatore Sirigu 30,"93'18""",,,1,-,-,1,-,1,-,-,1,1,-,-,-,4,7,1,1,0,0,5,8,62%
Thiago Silva 2,"81'08""",,-,,-,2,7,2,1,2,4,4,4,-,1,-,4,4,18,19,5,6,27,29,93%
Jérémy Ménez 7,"76'50""",,-,-,,4,3,3,-,1,7,2,3,-,-,1,4,4,13,20,7,12,24,36,67%
Alex 13,"93'18""",,3,2,1,,-,1,1,7,-,4,2,-,-,-,0,0,16,16,5,6,21,22,95%
Blaise Matuidi 14,"93'18""",,-,3,9,1,,16,5,2,8,-,5,-,1,1,1,1,35,47,15,19,51,67,76%
Maxwell 17,"93'18""",,-,1,4,-,13,,3,6,8,-,9,-,3,-,0,1,31,42,16,18,47,61,77%
Zlatan Ibrahimovi? 18,"72'27""",,1,-,1,-,-,4,,6,2,4,4,-,-,-,2,6,10,27,10,14,22,47,47%
Clément Chantôme 20,"93'18""",,-,2,1,2,3,3,10,,13,15,12,-,-,3,3,5,49,54,12,15,64,74,86%
Marco Verratti 24,"93'18""",,-,2,7,7,5,10,4,9,,10,8,-,2,-,5,5,39,48,20,25,64,78,82%
Christophe Jallet 26,"93'18""",,-,1,3,1,5,-,6,13,10,,7,-,2,2,2,3,27,34,21,24,50,61,82%
Javier Pastore 27,"93'18""",,-,1,4,-,6,4,8,6,5,3,,-,-,3,5,5,22,39,13,20,40,64,62%
Zoumana Camara 6,"12'10""",,-,-,-,-,-,-,-,-,1,-,-,,1,-,0,0,1,2,1,1,2,3,67%
Nenê 10,"16'28""",,-,-,-,-,-,1,-,-,-,-,3,-,,3,0,1,4,6,3,5,7,12,58%
Ezequiel Lavezzi 11,"20'51""",,-,-,-,-,2,2,-,1,-,1,-,-,4,,1,1,5,7,4,5,10,13,77%
Total passes received:,,,4,13,30,17,45,46,39,53,58,44,58,0,14,13,31,43,271,362,132,170,434,575,75%
