Thibaut Courtois 13,"131'20""",,,-,1,-,-,1,-,-,-,-,2,2,-,3,6,26,3,3,0,0,9,29,31%
Diego Godín 2,"131'20""",,1,,2,4,1,-,1,1,-,-,-,4,-,-,1,6,10,18,3,6,14,30,47%
Filipe Luís 3,"83'59""",,-,4,,1,11,1,4,6,-,-,-,8,-,1,1,3,23,25,12,13,36,41,88%
Tiago 5,"131'20""",,-,3,5,,7,1,4,5,-,3,1,5,1,2,0,5,29,37,8,10,37,52,71%
Koke 6,"131'20""",,-,2,8,5,,3,6,5,-,-,-,10,1,3,2,6,20,30,21,34,43,70,61%
Raúl García 8,"67'11""",,-,-,-,-,-,,2,4,-,2,1,1,-,-,0,1,4,15,6,14,10,30,33%
David Villa 9,"131'20""",,-,1,1,1,7,-,,3,-,-,-,3,-,1,0,1,9,19,8,16,17,36,47%
Gabi 14,"131'20""",,-,5,3,8,8,6,6,,1,6,1,7,-,5,6,12,29,42,21,28,56,82,68%
Diego Costa 19,"9'00""",,-,-,-,-,1,1,-,1,,-,-,-,-,-,0,0,1,3,2,2,3,5,60%
Juanfran 20,"131'20""",,-,2,-,3,2,5,1,10,-,,2,-,-,3,1,3,11,18,16,24,28,45,62%
Miranda 23,"131'20""",,1,1,1,2,3,2,2,4,1,2,,-,-,-,3,10,9,12,7,8,19,30,63%
Adrián López 7,"122'20""",,-,-,2,6,9,3,4,4,-,1,-,,-,2,3,3,13,26,15,20,31,49,63%
oby Alderweireld 12,"47'21""",,-,-,-,-,2,-,-,-,-,1,-,2,,-,1,8,3,6,1,2,5,16,31%
José Sosa 24,"64'08""",,1,3,-,-,4,-,3,4,-,-,1,1,-,,1,2,8,15,8,16,17,33,52%
Total passes received:,,,3,21,23,30,55,23,33,47,2,15,8,43,2,20,25,86,172,269,128,193,325,548,59%
