Roberto 16,"93'03""",,,2,5,4,3,-,1,2,-,1,1,-,1,-,7,16,13,16,0,1,20,33,61%
Giannis Maniatis 2,"93'03""",,3,,2,6,3,4,6,1,2,7,2,1,1,-,4,6,26,30,8,12,38,48,79%
Paulo Machado 5,"93'03""",,1,6,,-,9,4,1,4,5,6,6,-,2,1,5,6,28,33,12,16,45,55,82%
Kostas Mitroglou 11,"93'03""",,-,4,3,,2,6,-,-,5,4,-,1,-,-,0,1,13,16,12,13,25,30,83%
Andreas Samaris 14,"93'03""",,1,5,7,3,,1,5,3,2,8,2,-,2,-,4,5,23,31,12,14,39,50,78%
David Fuster 19,"74'12""",,-,3,2,4,2,,-,-,7,1,-,-,-,-,1,3,11,16,7,11,19,30,63%
Carl Medjani 22,"93'03""",,5,6,2,-,2,2,,3,-,1,-,-,-,-,3,7,15,19,3,3,21,29,72%
Dimitris Siovas 23,"93'03""",,6,-,6,-,3,1,3,,-,-,3,1,-,-,2,7,13,17,8,8,23,32,72%
lejandro Domínguez 35,"61'00""",,-,3,5,2,3,3,-,2,,3,4,-,-,-,2,3,14,15,9,10,25,28,89%
Vladimír Weiss 79,"84'12""",,-,3,3,6,1,4,1,2,1,,3,2,5,-,4,6,12,24,15,18,31,48,65%
Gaëtan Bong 88,"93'03""",,1,-,11,1,1,3,2,2,4,3,,-,1,-,1,2,13,18,15,18,29,38,76%
Javier Saviola 9,"18'51""",,-,-,1,-,-,-,-,-,-,-,1,,1,-,0,0,3,4,0,0,3,4,75%
Joel Campbell 26,"32'03""",,-,3,1,-,-,1,-,1,-,1,2,-,,-,0,1,5,8,4,6,9,15,60%
Sambou Yatabaré 60,"8'51""",,-,2,-,-,-,-,-,-,-,-,-,-,-,,1,2,1,1,0,1,2,4,50%
Total passes received:,,,17,37,48,26,29,29,19,20,26,35,24,5,13,1,34,65,190,248,105,131,329,444,74%
