David de Gea 1,"95'08""",,,-,1,-,2,5,4,1,-,1,1,-,-,-,6,18,9,12,0,0,15,30,50%
Rafael 2,"95'08""",,-,,-,3,5,1,4,1,1,1,2,1,-,-,2,3,9,15,8,11,19,29,66%
Patrice Evra 3,"95'08""",,-,2,,1,-,2,1,4,2,2,3,-,-,-,2,3,12,24,3,8,17,35,49%
Phil Jones 4,"95'08""",,-,2,2,,3,-,1,5,2,2,-,-,-,-,1,3,12,18,4,8,17,29,59%
Rio Ferdinand 5,"95'08""",,4,3,1,-,,3,3,2,3,1,4,-,-,-,9,17,15,19,0,2,24,38,63%
Jonny Evans 6,"95'08""",,-,1,4,1,4,,1,4,4,2,3,-,-,-,6,9,16,20,2,6,24,35,69%
Wayne Rooney 10,"86'03""",,-,7,1,3,4,1,,2,1,3,2,-,-,-,10,16,8,14,6,8,24,38,63%
Michael Carrick 16,"95'08""",,1,2,3,7,6,3,4,,9,1,3,-,-,1,1,5,29,33,10,15,40,53,75%
Danny Welbeck 19,"75'00""",,-,-,3,1,-,1,2,5,,4,3,-,-,1,0,3,10,17,10,12,20,32,62%
Robin van Persie 20,"95'08""",,-,1,-,-,-,-,2,6,2,,1,-,-,1,2,6,6,13,5,7,13,26,50%
Shinji Kagawa 26,"65'48""",,-,-,4,1,1,2,5,3,1,3,,-,-,-,0,0,10,19,10,14,20,33,61%
Antonio Valencia 7,"20'08""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0%
Anderson 8,"9'05""",,-,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Ryan Giggs 11,"29'20""",,-,-,3,-,-,1,1,1,1,1,-,-,-,,1,1,7,8,0,0,8,9,89%
Total passes received:,,,5,18,22,17,25,19,28,34,26,21,22,1,0,3,40,84,143,213,58,91,241,388,62%
