enneth Vermeer 1,"93'45""",,,12,11,-,-,1,7,1,1,1,1,1,-,1,15,19,20,22,2,4,37,45,82%
oby Alderweireld 3,"93'45""",,5,,11,3,-,-,1,5,-,11,1,2,-,1,7,16,32,35,1,1,40,52,77%
Niklas Moisander 4,"93'45""",,8,8,,7,6,1,10,2,1,2,7,1,-,7,4,7,48,55,8,8,60,70,86%
hristian Poulsen 5,"39'07""",,1,3,3,,1,2,4,-,4,4,3,-,-,-,6,7,17,20,2,3,25,30,83%
Christian Eriksen 8,"93'45""",,-,3,6,1,,4,9,4,5,3,6,4,1,2,2,5,40,48,6,7,48,60,80%
Siem de Jong 10,"93'45""",,1,2,-,1,3,,1,6,4,5,3,-,-,2,2,2,22,23,4,5,28,30,93%
Daley Blind 17,"93'45""",,1,1,13,3,8,1,,1,2,-,15,1,1,4,2,5,38,47,11,14,51,66,77%
Derk Boerrigter 21,"93'45""",,1,1,-,3,4,1,-,,2,7,-,-,-,2,1,3,15,22,5,6,21,31,68%
Daniel Hoesen 23,"77'45""",,-,-,2,3,4,4,3,3,,1,-,-,-,1,1,2,12,19,8,11,21,32,66%
icardo van Rhijn 24,"93'45""",,5,6,4,2,3,7,-,6,2,,-,-,-,5,12,12,22,28,6,6,40,46,87%
Viktor Fischer 39,"78'04""",,1,-,3,3,2,1,7,1,2,1,,-,-,2,3,6,11,18,9,13,23,37,62%
Eyong Enoh 6,"16'00""",,-,2,3,-,3,1,1,1,-,-,-,,-,-,0,0,10,12,1,2,11,14,79%
Tobias Sana 19,"15'41""",,-,-,-,-,-,-,-,-,-,-,-,-,,-,0,1,0,2,0,0,0,3,0%
Lasse Schøne 20,"54'38""",,1,2,5,-,6,4,5,2,1,1,1,2,-,,2,4,23,29,5,5,30,38,79%
Total passes received:,,,24,40,61,26,40,27,48,32,24,36,37,11,2,27,57,89,310,380,68,85,435,554,79%
