Mitchell Langerak 20,"94'11""",,,5,-,2,2,-,4,-,2,2,3,-,1,-,11,18,9,9,1,1,21,28,75%
Neven Suboti? 4,"94'11""",,6,,3,1,-,2,7,2,6,4,-,-,1,-,11,16,18,22,3,4,32,42,76%
Sven Bender 6,"94'11""",,-,2,,1,1,1,2,3,1,3,2,1,-,-,3,6,12,19,2,4,17,29,59%
Robert Lewandowski 9,"94'11""",,-,-,1,,3,-,-,-,2,1,-,-,-,-,1,1,2,10,4,9,7,20,35%
Henrikh Mkhitaryan 10,"89'02""",,-,1,2,1,,4,1,5,-,4,3,-,-,-,5,9,14,22,2,6,21,37,57%
Marco Reus 11,"82'48""",,1,2,1,1,2,,1,-,2,-,2,-,-,-,3,8,7,17,2,4,12,29,41%
Mats Hummels 15,"94'11""",,4,8,4,-,3,3,,3,7,1,1,-,-,-,10,13,22,24,2,4,34,41,83%
merick Aubameyang 17,"71'29""",,-,-,-,2,3,2,-,,-,4,2,-,-,-,2,4,8,12,3,4,13,20,65%
Nuri ?ahin 18,"94'11""",,1,3,3,7,3,3,3,1,,2,1,-,1,-,7,16,16,24,5,12,28,52,54%
Kevin Grosskreutz 19,"94'11""",,2,6,3,2,5,2,3,2,3,,-,-,-,-,7,12,14,26,7,9,28,47,60%
Eri? Durm 37,"94'11""",,2,-,1,1,3,-,5,3,3,2,,-,-,-,3,5,14,17,3,6,20,28,71%
Jonas Hofmann 7,"11'23""",,-,-,-,-,-,-,-,-,-,-,-,,1,-,0,0,0,1,1,1,1,2,50%
kub B?aszczykowski 16,"22'42""",,-,-,-,1,-,1,1,-,1,-,-,-,,-,2,3,2,3,0,0,4,6,67%
tis Papastathopoulos 25,"5'09""",,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,0,0,0,0,0,0%
Total passes received:,,,16,27,18,19,25,18,27,19,27,23,14,1,4,0,65,111,138,206,35,64,238,381,62%
