Petr ?ech 1,"94'48""",,,1,2,-,-,1,3,1,-,-,3,1,-,8,16,4,4,0,1,12,21,57%
Branislav Ivanovi? 2,"94'48""",,1,,-,11,6,5,3,8,5,5,-,1,-,2,2,31,39,12,13,45,54,83%
Ashley Cole 3,"94'48""",,2,2,,-,-,13,2,6,3,11,4,-,4,3,6,27,39,17,18,47,63,75%
David Luiz 4,"94'48""",,2,7,4,,2,1,1,1,4,2,4,-,1,10,17,17,22,2,5,29,44,66%
Ramires 7,"70'19""",,-,2,-,1,,-,1,2,2,2,-,-,-,0,3,5,17,5,10,10,30,33%
Frank Lampard 8,"94'48""",,2,8,9,3,-,,2,3,9,6,4,4,-,11,14,30,34,9,13,50,61,82%
Fernando Torres 9,"94'48""",,-,-,-,-,2,3,,4,2,2,-,1,-,0,1,7,13,7,7,14,21,67%
Oscar 11,"75'45""",,-,5,6,4,3,4,5,,3,6,2,-,-,2,4,25,29,11,13,38,46,83%
John Obi Mikel 12,"94'48""",,-,9,8,5,1,7,2,6,,3,-,2,-,10,12,24,30,9,11,43,53,81%
Eden Hazard 17,"94'48""",,-,3,5,1,2,7,2,3,2,,2,1,1,2,3,20,30,7,15,29,48,60%
John Terry 26,"94'48""",,3,1,9,2,-,4,1,2,6,-,,-,-,3,4,20,24,5,5,28,33,85%
Juan Mata 10,"19'03""",,-,2,4,1,-,2,-,-,1,-,-,,-,1,2,5,5,4,4,10,11,91%
Ryan Bertrand 34,"24'29""",,-,-,3,-,-,2,-,-,-,1,-,1,,0,0,6,7,1,2,7,9,78%
Total passes received:,,,10,40,50,28,16,49,22,36,37,38,19,11,6,52,84,221,293,89,117,362,494,73%
