Maxym Koval 35,"94'26""",,,1,1,1,-,2,1,7,1,3,2,-,-,-,9,22,8,8,2,2,19,32,59%
Betão 3,"94'26""",,-,,2,1,7,1,4,6,1,-,1,-,-,1,3,5,15,29,6,9,24,43,56%
Miguel Veloso 4,"94'26""",,1,3,,4,2,1,-,3,8,2,3,1,1,1,7,10,19,24,4,8,30,42,71%
Ognjen Vukojevi? 5,"88'07""",,1,2,3,,3,2,-,3,-,-,-,-,-,-,2,4,10,18,2,9,14,31,45%
Andriy Yarmolenko 9,"94'26""",,1,4,2,1,,-,1,3,-,2,-,2,1,1,2,3,14,27,2,7,18,37,49%
Artem Milevskiy 10,"58'46""",,-,-,1,1,3,,-,-,2,-,-,-,-,-,2,2,3,5,2,8,7,15,47%
Marco Ruben 15,"67'18""",,-,-,1,1,2,1,,-,1,-,1,-,-,-,0,0,4,9,3,7,7,16,44%
Taras Mikhalik 17,"94'26""",,5,4,2,1,-,1,1,,2,-,3,-,1,-,3,12,11,21,6,8,20,41,49%
Oleh Gusev 20,"94'26""",,-,-,2,2,-,1,-,-,,2,1,-,-,-,0,3,5,16,3,9,8,28,29%
Taye Taiwo 33,"94'26""",,2,-,4,1,1,-,1,-,7,,1,1,-,-,4,5,11,21,3,5,18,31,58%
Yevhen Khacheridi 34,"94'26""",,2,-,2,-,1,1,3,2,1,1,,-,-,-,2,6,9,15,2,4,13,25,52%
Ideye Brown 11,"27'08""",,-,-,-,-,3,-,-,-,1,-,-,,-,-,1,1,2,3,1,1,4,5,80%
Niko Kranj?ar 21,"6'19""",,-,-,-,-,1,-,-,-,-,-,-,-,,-,0,0,0,2,1,2,1,4,25%
Lukman Haruna 25,"35'40""",,-,1,1,-,3,-,-,-,-,-,-,-,-,,1,1,4,8,0,1,5,10,50%
Total passes received:,,,12,15,21,13,26,10,11,24,24,10,12,4,3,3,36,74,115,206,37,80,188,360,52%
