Jasper Cillessen 22,"95'06""",,,-,1,-,5,6,4,1,-,15,2,-,-,-,8,19,25,25,1,1,34,45,76%
Ricardo van Rhijn 2,"95'06""",,6,,2,1,4,-,7,4,9,2,2,1,-,2,9,11,21,26,10,12,40,49,82%
olbeinn Sigthórsson 9,"90'36""",,-,1,,7,-,6,4,2,2,1,2,-,-,1,2,5,16,21,8,10,26,36,72%
Siem de Jong 10,"95'06""",,-,3,2,,-,-,3,2,7,2,3,-,-,4,1,2,15,22,10,16,26,40,65%
Jöel Veltman 12,"95'06""",,10,3,1,2,,1,6,5,5,9,2,-,-,2,2,3,39,44,5,9,46,56,82%
Nicolai Boilesen 15,"95'06""",,8,2,5,3,2,,10,2,2,11,4,2,-,1,7,11,39,50,6,7,52,68,76%
Daley Blind 17,"95'06""",,1,6,3,5,9,9,,4,7,10,4,-,-,5,4,8,51,61,8,16,63,85,74%
Davy Klaassen 18,"83'07""",,-,7,-,2,3,1,1,,7,1,2,-,-,1,1,1,16,22,8,15,25,38,66%
Lasse Schöne 20,"95'06""",,-,6,4,6,1,2,8,3,,5,4,-,-,1,4,5,24,43,12,17,40,65,62%
Stefano Denswil 24,"95'06""",,10,2,7,5,5,13,13,4,2,,9,-,-,-,3,4,59,62,8,9,70,75,93%
Thulani Serero 25,"72'53""",,-,1,4,1,1,4,2,-,5,3,,-,-,-,2,4,10,18,9,16,21,38,55%
Christian Poulsen 5,"11'59""",,-,1,-,2,-,1,-,-,1,-,-,,-,1,1,1,3,4,2,3,6,8,75%
Mike van der Hoorn 6,"4'30""",,-,-,-,-,-,-,1,-,-,-,-,-,,1,0,0,1,1,1,1,2,2,100
Viktor Fischer 7,"22'13""",,-,2,1,2,-,6,1,1,3,-,-,1,-,,2,2,10,14,5,7,17,23,74%
Total passes received:,,,35,34,30,36,30,49,60,28,50,59,34,4,0,19,46,76,329,413,93,139,468,628,75%
