Sergio Rico 1,"96'10""",,,1,4,2,8,-,2,-,-,2,-,-,-,-,1,2,15,15,3,3,19,20,95%
Benoît Trémoulinas 2,"96'10""",,-,,2,4,8,-,9,-,11,1,1,5,1,-,2,4,35,42,5,7,42,53,79%
Adil Rami 3,"96'10""",,4,1,,10,11,1,5,1,-,4,1,2,-,-,9,11,27,27,4,5,40,43,93%
rzegorz Krychowiak 4,"96'10""",,1,10,6,,7,1,17,5,1,1,-,14,-,4,2,2,50,51,15,15,67,68,99%
Kolodziejczak 5,"96'10""",,-,10,7,10,,1,14,-,1,-,-,5,-,-,3,5,33,33,12,12,48,50,96%
Vicente Iborra 8,"47'03""",,-,-,-,1,-,,1,1,1,3,2,-,-,-,0,0,6,8,3,5,9,13,69%
"Éver Banega 19","96'10""",,-,13,4,9,3,1,,14,9,9,1,13,-,1,6,12,61,69,10,14,77,95,81%
Vitolo 20,"96'10""",,-,1,-,4,-,1,8,,2,4,1,2,-,3,3,3,15,17,8,10,26,30,87%
evhen Konoplyanka 22,"96'10""",,-,12,-,-,-,2,7,2,,-,1,1,-,1,1,3,14,15,11,13,26,31,84%
Coke 23,"57'00""",,-,1,5,2,-,3,6,3,-,,1,-,-,-,0,1,16,19,5,7,21,27,78%
Fernando Llorente 24,"66'04""",,-,-,1,-,-,1,4,3,1,1,,-,-,-,0,0,1,3,10,12,11,15,73%
Michael Krohn-Dehli 7,"49'08""",,-,6,3,6,3,-,14,2,3,1,1,,1,7,7,9,30,34,10,10,47,53,89%
Ciro Immobile 11,"30'06""",,-,-,-,-,-,-,-,-,1,-,-,-,,-,0,0,1,2,0,0,1,2,50%
Mariano Ferreira 25,"39'10""",,1,1,-,5,1,-,-,2,-,-,1,3,2,,1,2,13,15,2,3,16,20,80%
Total passes received:,,,6,56,32,53,41,11,87,33,30,26,10,45,4,16,35,54,317,350,98,116,450,520,87%
