Sergio Rico 1,"97'59""",,,-,-,1,1,4,-,1,1,3,1,1,1,7,20,7,7,0,0,14,27,52%
Mariano Ferreira 3,"79'43""",,1,,2,-,4,-,1,1,-,-,7,-,1,0,1,11,11,6,9,17,21,81%
Vicente Iborra 8,"97'59""",,1,3,,1,6,1,8,5,3,4,2,-,1,4,4,22,24,9,11,35,39,90%
Luciano Vietto 9,"48'43""",,-,2,1,,2,-,-,-,1,-,1,-,-,0,1,5,5,2,3,7,9,78%
Steven N'Zonzi 15,"97'59""",,-,3,5,1,,7,7,13,2,4,3,-,3,3,4,33,37,12,12,48,53,91%
Sergio Escudero 18,"97'59""",,-,1,1,1,6,,5,3,2,6,2,-,2,2,6,16,20,11,14,29,40,72%
Vitolo 20,"97'59""",,-,3,5,1,6,4,,-,2,1,1,1,1,0,0,12,12,13,15,25,27,93%
Nicolás Pareja 21,"97'59""",,6,2,4,-,11,-,2,,3,7,7,1,-,7,11,29,31,7,7,43,49,88%
Franco Vázquez 22,"35'40""",,-,1,2,3,-,2,1,1,,-,-,-,-,1,1,6,7,3,6,10,14,71%
Adil Rami 23,"97'59""",,6,2,1,-,6,5,1,4,-,,3,-,-,7,12,20,23,1,1,28,36,78%
Gabriel Mercado 24,"97'59""",,-,5,4,2,2,1,2,8,-,-,,-,-,0,2,19,21,5,6,24,29,83%
Matías Kranevitter 4,"18'16""",,3,-,-,-,1,2,1,-,-,-,-,,-,1,1,5,5,1,1,7,7,100
Pablo Sarabia 17,"49'16""",,-,-,1,-,3,2,-,-,-,-,-,-,,1,1,3,4,2,4,6,9,67%
Total passes received:,,,17,22,26,10,48,28,28,36,14,25,27,3,9,33,64,188,207,72,89,293,360,81%
