Sven Ulreich 26,"96'55""",,,6,-,2,1,3,1,2,2,5,-,4,-,7,10,17,17,2,2,26,29,90%
hiago Alcántara 6,"96'55""",,3,,2,1,8,33,9,12,7,11,11,2,1,22,23,66,67,12,15,100,105,95%
Franck Ribéry 7,"96'55""",,-,12,,3,4,1,-,13,2,3,14,1,-,5,5,29,30,19,20,53,55,96%
rt Lewandowski 9,"96'55""",,-,2,2,,2,2,-,1,1,-,2,-,1,0,0,3,4,10,11,13,15,87%
Douglas Costa 11,"96'55""",,-,8,1,4,,16,4,4,8,1,2,1,-,3,5,32,35,14,20,49,60,82%
Rafinha 13,"96'55""",,7,11,-,3,28,,4,1,22,4,2,8,-,6,7,56,61,28,29,90,97,93%
Jérôme Boateng 17,"59'53""",,2,3,1,2,1,15,,5,3,8,1,-,-,10,12,26,28,5,5,41,45,91%
Juan Bernat 18,"96'55""",,1,7,28,-,2,-,1,,-,12,11,1,-,0,0,39,42,24,26,63,68,93%
Philipp Lahm 21,"96'55""",,3,10,2,1,13,8,5,2,,3,2,2,1,2,3,35,39,15,16,52,58,90%
olger Badstuber 28,"96'55""",,7,20,7,-,1,6,6,13,2,,3,7,-,10,12,46,51,16,16,72,79,91%
enato Sanches 35,"74'26""",,-,8,15,3,4,1,3,9,2,6,,-,-,9,9,29,30,13,14,51,53,96%
Mats Hummels 5,"37'02""",,3,4,1,-,3,14,-,2,-,7,-,,-,7,8,24,24,3,4,34,36,94%
Thomas Müller 25,"22'29""",,-,-,-,-,-,1,-,-,-,-,-,-,,0,0,0,0,1,1,1,1,100
Total passes received:,,,26,91,59,19,67,100,33,64,49,60,48,26,3,81,94,402,428,162,179,645,701,92%
