Willy 13,"94'15""",,,3,7,7,3,1,-,2,1,1,-,-,1,-,15,18,11,11,0,1,26,30,87%
Jesús Gámez 2,"94'15""",,1,,1,10,14,7,4,3,2,1,2,-,2,1,6,10,27,41,15,24,48,75,64%
Weligton 3,"94'15""",,5,1,,5,2,5,3,1,-,5,6,-,1,1,5,9,25,35,5,8,35,52,67%
Martín Demichelis 5,"94'15""",,2,7,2,,5,7,1,1,6,3,1,-,-,1,1,5,27,39,8,10,36,54,67%
Joaquín 7,"94'15""",,-,9,2,2,,3,2,2,8,7,3,-,1,1,4,5,24,41,12,21,40,67,60%
Jérémy Toulalan 8,"94'15""",,-,7,3,7,5,,1,7,6,8,2,1,1,3,5,6,34,49,12,27,51,82,62%
Javier Saviola 9,"68'01""",,-,-,-,2,1,4,,-,-,3,2,-,-,-,0,1,3,9,9,12,12,22,55%
Júlio Baptista 10,"76'42""",,-,2,1,-,5,3,-,,2,7,-,-,-,-,3,5,8,13,9,12,20,30,67%
Manuel Iturra 16,"94'15""",,-,10,4,4,4,6,2,1,,3,6,1,1,2,4,6,26,39,14,19,44,64,69%
Isco 22,"87'17""",,-,1,3,-,4,7,2,3,4,,3,-,-,-,0,5,17,24,10,19,27,48,56%
Antunes 25,"94'15""",,-,1,4,-,1,2,2,2,5,7,,1,1,1,2,4,15,28,10,15,27,47,57%
Duda 17,"6'58""",,-,-,-,-,-,1,-,-,-,-,1,,-,-,1,1,1,1,0,2,2,4,50%
Roque Santa Cruz 24,"17'33""",,-,-,-,1,1,-,-,-,1,-,-,-,,1,0,0,3,6,1,2,4,8,50%
Francisco Portillo 27,"26'14""",,-,2,-,-,-,3,-,1,1,-,-,1,-,,0,1,3,6,5,10,8,17,47%
Total passes received:,,,8,43,27,38,45,49,17,23,36,45,26,4,8,11,46,76,224,342,110,182,380,600,63%
