Víctor Valdés 1,"94'26""",,,9,-,-,1,1,1,6,4,-,1,-,-,1,6,12,17,17,1,2,24,31,77%
Gerard Piqué 3,"94'26""",,8,,2,10,5,11,3,6,12,8,8,1,2,-,4,8,59,61,13,13,76,82,93%
Cesc Fàbregas 4,"77'25""",,-,1,,8,4,12,11,4,1,7,5,-,-,-,2,3,30,41,21,22,53,66,80%
Xavi Hernández 6,"94'26""",,-,4,7,,10,24,13,12,19,9,15,2,-,2,4,8,81,86,32,34,117,128,91%
Pedro Rodríguez 7,"73'47""",,-,1,8,7,,6,2,2,5,2,13,-,-,-,1,1,30,33,15,16,46,50,92%
Andrés Iniesta 8,"89'02""",,2,6,19,13,4,,21,3,13,22,4,-,-,4,5,7,80,88,26,28,111,123,90%
Neymar 11,"94'26""",,-,1,6,6,3,12,,-,7,11,4,2,-,1,3,4,23,32,27,36,53,72,74%
Marc Bartra 15,"94'26""",,5,7,6,9,5,3,2,,4,2,6,1,-,-,4,7,36,38,10,13,50,58,86%
Sergio Busquets 16,"94'26""",,1,11,4,23,6,23,2,7,,8,12,1,1,1,7,9,80,82,13,13,100,104,96%
Adriano 21,"94'26""",,-,15,7,9,2,17,16,3,6,,1,1,-,2,4,6,51,54,24,26,79,86,92%
Daniel Alves 22,"94'26""",,1,4,8,24,8,9,3,4,12,1,,2,-,-,2,4,41,46,33,42,76,92,83%
Alexis Sánchez 9,"20'39""",,-,-,1,3,-,-,1,-,-,-,3,,-,-,1,1,6,7,1,2,8,10,80%
Alex Song 17,"5'24""",,-,1,-,1,-,-,-,-,-,-,1,-,,-,0,0,2,2,1,1,3,3,100
Cristian Tello 20,"17'01""",,-,-,-,2,-,4,1,-,1,2,-,-,-,,0,0,6,8,4,4,10,12,83%
Total passes received:,,,17,60,68,115,48,122,76,47,84,72,73,10,3,11,43,70,542,595,221,252,806,917,88%
