Kevin Trapp 16,"94'05""",,,1,1,2,-,5,1,1,4,7,5,-,-,-,14,18,10,10,3,3,27,31,87%
Thiago Silva 2,"94'05""",,-,,10,14,-,1,1,1,1,5,9,-,-,1,0,1,33,34,10,12,43,47,91%
Marco Verratti 6,"94'05""",,4,9,,32,-,8,10,11,5,6,8,-,1,-,8,12,50,51,36,40,94,103,91%
Thiago Motta 8,"94'05""",,-,10,32,,-,12,7,14,7,2,5,1,-,2,4,5,55,58,33,37,92,100,92%
Edinson Cavani 9,"80'16""",,-,1,2,3,,3,1,2,2,-,1,-,-,-,0,0,6,7,9,11,15,18,83%
latan Ibrahimovi? 10,"92'57""",,-,3,11,9,1,,5,4,2,10,1,1,-,-,1,1,24,27,22,25,47,53,89%
"Ángel Di María 11","82'29""",,-,-,11,5,3,9,,4,1,-,-,-,-,-,2,4,12,15,19,21,33,40,82%
Blaise Matuidi 14,"94'05""",,-,2,5,10,1,5,4,,11,-,5,-,-,-,2,2,25,25,16,22,43,49,88%
Maxwell 17,"94'05""",,-,2,6,5,8,4,2,9,,1,10,2,-,-,1,1,32,35,16,17,49,53,92%
Serge Aurier 19,"94'05""",,1,3,10,3,1,7,6,-,-,,1,-,-,-,3,3,11,14,18,20,32,37,86%
David Luiz 32,"94'05""",,7,9,6,6,-,5,2,6,8,-,,-,-,-,4,4,38,40,7,7,49,51,96%
Lucas 7,"13'49""",,-,1,-,-,-,2,-,-,-,-,-,,-,1,1,1,1,1,2,2,4,4,100
Ezequiel Lavezzi 22,"1'08""",,-,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Javier Pastore 27,"11'36""",,-,-,-,2,-,1,-,-,-,-,-,-,-,,0,1,2,2,1,2,3,5,60%
Total passes received:,,,12,41,94,91,14,62,39,52,41,31,45,4,1,4,40,53,299,319,192,219,531,591,90%
