Jasper Cillessen 22,"97'42""",,,2,10,-,1,-,3,2,3,6,-,-,-,-,9,12,15,15,3,3,27,30,90%
icardo van Rhijn 2,"97'42""",,3,,22,4,1,14,2,3,9,3,1,1,1,3,4,6,53,63,10,11,67,80,84%
Niklas Moisander 4,"97'42""",,-,16,,6,3,1,9,4,8,27,2,-,1,-,14,18,59,64,4,4,77,86,90%
hristian Poulsen 5,"47'05""",,5,2,5,,1,1,12,3,1,10,3,-,-,-,6,7,32,33,5,6,43,46,93%
Viktor Fischer 7,"97'42""",,1,-,2,1,,3,5,2,-,3,5,-,-,3,2,3,15,18,8,13,25,34,74%
Bojan Krki? 11,"73'26""",,1,11,2,1,-,,6,3,3,2,2,-,-,1,3,7,26,28,3,6,32,41,78%
Daley Blind 17,"97'42""",,1,2,8,5,9,6,,2,8,20,20,-,1,5,10,17,66,76,11,15,87,108,81%
Davy Klaassen 18,"97'42""",,2,4,-,3,2,7,4,,2,1,4,-,-,1,3,4,14,22,13,17,30,43,70%
Lasse Schöne 20,"97'42""",,-,18,7,2,-,1,6,5,,4,-,-,1,5,4,8,35,48,10,14,49,70,70%
Stefano Denswil 24,"97'42""",,1,7,15,6,5,1,29,5,6,,6,-,1,-,6,15,64,69,12,14,82,98,84%
Thulani Serero 25,"82'04""",,-,3,-,6,6,3,13,2,2,4,,-,-,1,2,2,25,28,13,16,40,46,87%
ke van der Hoorn 6,"15'38""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,1,0,1,0%
einn Sigthórsson 9,"24'16""",,-,1,2,-,-,-,2,1,-,-,-,-,,1,0,0,6,6,1,1,7,7,100
Danny Hoesen 23,"50'37""",,-,-,-,-,3,2,1,2,1,2,1,-,-,,1,1,7,9,4,9,12,19,63%
Total passes received:,,,14,66,73,34,31,39,92,34,43,82,44,1,5,20,64,100,417,479,97,130,578,709,82%
