ter Stegen 1,"96'20""",,,12,-,-,-,-,-,1,2,4,5,-,2,5,5,18,18,3,3,26,26,100%
Gerard Piqué 3,"96'20""",,8,,15,11,1,3,16,2,3,19,24,-,2,8,11,82,84,14,14,104,109,95%
Ivan Rakiti? 4,"62'12""",,1,13,,9,2,2,9,1,1,9,7,-,-,2,4,35,36,17,19,54,59,92%
Sergio Busquets 5,"96'20""",,-,7,4,,7,-,19,4,6,3,9,-,2,7,8,30,32,24,25,61,65,94%
Andrés Iniesta 8,"96'20""",,-,4,4,7,,2,13,13,16,3,6,-,4,5,6,50,54,17,19,72,79,91%
Luis Suárez 9,"96'20""",,-,-,1,2,-,,4,3,1,1,-,-,1,1,1,5,8,7,9,13,18,72%
Lionel Messi 10,"96'20""",,-,5,7,11,16,4,,14,3,10,5,-,-,6,9,40,47,29,32,75,88,85%
Neymar 11,"96'20""",,-,2,1,2,16,3,13,,9,1,1,-,-,3,4,25,28,20,22,48,54,89%
Jordi Alba 18,"96'20""",,3,2,-,5,16,4,2,11,,-,9,-,-,2,2,35,38,15,16,52,56,93%
Sergi Roberto 20,"96'20""",,-,13,14,5,2,2,15,-,-,,1,-,1,1,1,39,40,13,15,53,56,95%
Jérémy Mathieu 24,"96'20""",,1,34,6,5,14,1,2,4,13,2,,-,-,7,9,65,66,10,11,82,86,95%
Rafinha 12,"3'48""",,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
vier Mascherano 14,"30'20""",,-,3,-,3,1,-,3,2,1,-,3,-,,1,1,11,11,4,4,16,16,100%
Total passes received:,,,13,95,52,60,75,21,96,55,55,52,70,0,12,48,61,435,462,173,189,656,712,92%
