Yann Sommer 1,"93'36""",,,2,1,3,-,-,3,1,4,1,7,-,-,6,11,16,16,0,0,22,27,81%
nik Vestergaard 4,"93'36""",,5,,5,7,2,1,9,7,1,2,1,1,-,4,5,28,31,9,9,41,45,91%
Tobias Strobl 5,"93'36""",,1,8,,5,10,5,5,6,4,6,2,-,-,8,12,33,36,11,11,52,59,88%
hristoph Kramer 6,"93'36""",,2,7,5,,6,10,5,5,6,8,4,1,1,5,7,32,37,23,28,60,72,83%
Lars Stindl 13,"93'36""",,-,2,2,10,,12,5,6,3,9,1,1,-,3,3,25,34,23,29,51,66,77%
Ibrahima Traoré 16,"86'17""",,1,1,3,6,9,,2,2,5,2,3,-,-,1,2,24,28,9,14,34,44,77%
Oscar Wendt 17,"93'36""",,-,7,4,4,5,6,,3,-,1,1,-,2,2,3,24,30,7,9,33,42,79%
Jonas Hofmann 23,"93'36""",,-,-,2,4,9,3,6,,4,1,1,-,-,0,0,11,14,19,23,30,37,81%
Julian Korb 27,"93'36""",,2,1,8,7,7,5,-,4,,2,4,1,-,7,11,18,20,16,20,41,51,80%
André Hahn 28,"89'35""",,-,-,1,3,3,3,-,1,3,,-,-,-,0,1,4,10,10,14,14,25,56%
Nico Elvedi 30,"93'36""",,5,5,3,6,4,1,-,-,7,-,,1,-,2,2,24,25,6,8,32,35,91%
atrick Herrmann 7,"4'01""",,-,-,1,1,3,-,-,1,1,-,-,,-,0,0,3,3,4,4,7,7,100
Nico Schulz 14,"7'19""",,-,-,-,1,-,-,-,1,-,-,-,-,,0,0,1,1,1,1,2,2,100
Total passes received:,,,16,33,35,57,58,46,35,37,38,32,24,5,3,38,57,243,285,138,170,419,512,82%
