Gianluigi Buffon 1,"94'20""",,,1,1,3,9,-,3,-,2,-,1,-,-,-,15,22,5,5,0,0,20,27,74%
Giorgio Chiellini 3,"94'20""",,2,,2,3,3,-,3,1,-,1,8,-,-,-,4,5,15,16,4,4,23,25,92%
laudio Marchisio 8,"94'20""",,3,3,,-,-,-,4,4,4,1,-,-,-,-,2,2,15,16,2,4,19,22,86%
"Álvaro Morata 9","75'21""",,-,1,2,,8,1,-,3,-,2,2,-,-,-,1,1,6,8,12,12,19,21,90%
Paul Pogba 10,"94'20""",,-,4,3,2,,7,2,2,2,1,5,-,-,-,3,4,16,17,9,10,28,31,90%
Hernanes 11,"53'22""",,-,-,1,2,3,,-,1,-,1,3,-,-,-,3,3,6,7,2,3,11,13,85%
eonardo Bonucci 19,"94'20""",,1,3,3,2,3,1,,2,3,2,-,-,2,-,3,6,16,18,3,3,22,27,81%
Paulo Dybala 21,"63'56""",,-,1,2,4,1,1,1,,1,1,1,-,-,-,1,1,8,10,4,4,13,15,87%
phan Lichtsteiner 26,"94'20""",,1,1,-,-,-,-,4,-,,3,1,-,-,-,2,4,7,8,1,1,10,13,77%
Stefano Sturaro 27,"87'59""",,-,1,-,5,1,1,-,1,2,,-,-,-,-,0,3,8,12,3,3,11,18,61%
Patrice Evra 33,"94'20""",,-,5,1,5,9,1,2,-,-,-,,-,-,-,0,1,14,14,9,11,23,26,88%
Andrea Barzagli 15,"18'59""",,-,-,-,-,-,-,-,-,1,-,-,,-,-,0,0,0,0,1,1,1,1,100
Juan Cuadrado 16,"30'24""",,-,-,-,-,2,-,-,-,-,-,1,-,,-,0,0,1,1,2,2,3,3,100
Mario Lemina 18,"6'21""",,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0,0,1,0,0,0,1,0%
Total passes received:,,,7,20,15,26,39,12,19,14,15,12,22,0,2,0,34,52,117,133,52,58,203,243,84%
