Thibaut Courtois 13,"95'11""",,,1,1,-,3,-,1,-,-,2,2,-,3,1,8,16,6,7,0,0,14,23,61%
Diego Godín 2,"95'11""",,1,,5,6,4,-,1,2,-,1,3,-,-,-,4,8,12,15,7,8,23,31,74%
Filipe Luis 3,"95'11""",,-,5,,5,9,1,12,1,-,2,1,1,-,-,4,7,20,30,13,18,37,55,67%
Tiago 5,"95'11""",,-,1,8,,4,1,3,11,1,1,4,1,-,-,1,9,25,36,9,13,35,58,60%
Raúl García 8,"79'36""",,-,2,3,1,,3,5,5,2,4,-,-,1,-,2,4,13,28,11,14,26,46,57%
David Villa 9,"46'05""",,-,1,1,-,-,,1,1,-,-,-,-,-,-,0,0,1,4,3,6,4,10,40%
Arda Turan 10,"95'11""",,-,-,6,3,4,1,,7,1,1,1,5,-,2,0,0,17,22,14,22,31,44,70%
Gabi 14,"95'11""",,-,1,6,4,2,2,4,,9,7,6,-,3,-,5,11,27,36,12,15,44,62,71%
Juanfran 20,"95'11""",,-,-,1,3,3,1,3,5,,3,1,-,-,1,0,3,12,21,9,12,21,36,58%
Léo Baptistão 21,"74'39""",,-,-,2,3,2,-,3,3,-,,-,-,-,-,0,5,8,15,5,13,13,33,39%
Miranda 23,"95'11""",,1,3,1,2,-,1,-,9,2,2,,-,2,1,5,10,16,19,3,5,24,34,71%
Koke 6,"20'32""",,-,-,-,1,-,-,5,1,-,-,1,,-,-,1,1,3,3,4,4,8,8,100
ristian Rodríguez 11,"49'06""",,-,-,-,-,-,-,1,2,-,1,-,1,,3,0,1,6,15,2,3,8,19,42%
"Óliver Torres 16","15'35""",,-,-,-,1,-,-,2,-,1,-,-,-,1,,1,2,3,5,1,2,5,9,56%
Total passes received:,,,2,14,34,29,31,10,41,47,16,24,19,8,11,8,31,77,170,257,93,135,294,469,63%
