Helton 1,"94'05""",,,2,1,3,2,-,1,3,1,2,4,-,-,-,8,14,10,11,1,2,19,27,70%
Danilo 2,"94'05""",,-,,6,7,2,6,1,2,2,-,2,-,1,2,0,0,20,27,11,13,31,40,78%
Lucho González 3,"94'05""",,-,6,,10,6,6,5,2,7,4,3,-,1,2,1,2,30,40,21,26,52,68,76%
João Moutinho 8,"94'05""",,-,7,8,,9,10,6,2,8,8,3,-,-,1,7,8,33,37,22,26,62,71,87%
ackson Martínez 9,"94'05""",,-,1,3,2,,4,4,1,1,3,3,-,-,-,1,1,10,20,11,15,22,36,61%
ames Rodríguez 10,"94'05""",,-,2,5,5,3,,2,1,3,1,2,-,-,2,0,1,14,18,12,16,26,35,74%
Silvestre Varela 17,"85'11""",,1,2,4,6,3,1,,-,5,5,1,-,-,-,1,1,14,20,13,23,28,44,64%
liaquim Mangala 22,"94'05""",,3,1,2,3,2,-,4,,1,1,4,1,-,1,0,3,17,22,6,8,23,33,70%
Fernando 25,"71'07""",,1,3,7,10,4,4,2,2,,1,8,-,-,-,2,2,29,36,11,16,42,54,78%
Alex Sandro 26,"86'44""",,1,1,1,6,3,1,3,3,6,,2,-,-,1,3,4,18,30,7,13,28,47,60%
icolás Otamendi 30,"94'05""",,4,5,8,4,4,3,3,2,3,1,,-,-,3,4,12,25,34,11,14,40,60,67%
Abdoulaye Ba 23,"7'21""",,-,-,-,1,-,-,-,-,-,-,-,,-,-,0,0,1,3,0,0,1,3,33%
Christian Atsu 27,"8'54""",,-,-,-,-,-,-,-,-,-,-,1,-,,1,0,1,2,2,0,1,2,4,50%
Steven Defour 35,"22'58""",,-,1,3,2,-,3,2,3,-,2,4,-,-,,2,2,13,15,5,7,20,24,83%
Total passes received:,,,10,31,48,59,38,38,33,21,37,28,37,1,2,13,29,51,236,315,131,180,396,546,73%
