Sergio Rico 1,"95'06""",,,2,7,1,6,1,1,1,1,2,3,-,-,-,6,15,17,17,2,2,25,34,74%
Benoît Trémoulinas 2,"95'06""",,-,,3,4,6,1,7,-,4,-,-,1,-,-,0,2,17,20,9,9,26,31,84%
Adil Rami 3,"95'06""",,6,2,,6,7,9,5,-,-,6,-,-,1,-,5,6,37,38,0,0,42,44,95%
rzegorz Krychowiak 4,"95'06""",,2,2,7,,6,1,10,1,1,8,-,1,-,-,2,4,33,34,4,4,39,42,93%
Kolodziejczak 5,"56'15""",,6,3,5,6,,3,8,-,1,-,2,-,-,-,3,5,27,28,4,4,34,37,92%
Steven N'Zonzi 15,"95'06""",,1,4,5,4,1,,7,2,2,7,-,1,-,2,3,4,31,32,2,4,36,40,90%
"Éver Banega 19","95'06""",,-,10,6,2,5,8,,14,6,5,-,2,-,4,9,12,41,41,12,12,62,65,95%
Vitolo 20,"95'06""",,-,1,-,-,-,1,12,,-,1,1,-,1,2,0,0,9,12,10,12,19,24,79%
evhen Konoplyanka 22,"67'55""",,-,5,-,-,-,2,4,-,,-,2,-,-,-,1,1,7,7,5,6,13,14,93%
Coke 23,"95'06""",,1,-,6,3,-,8,5,2,-,,2,1,1,-,3,3,18,20,8,12,29,35,83%
Fernando Llorente 24,"76'58""",,-,-,-,1,-,-,2,-,3,3,,-,-,-,0,0,6,6,3,3,9,9,100
Michael Krohn-Dehli 7,"27'10""",,1,1,-,1,-,-,1,2,-,-,-,,2,1,2,2,5,5,2,3,9,10,90%
Kevin Gameiro 9,"18'07""",,-,1,-,-,-,1,-,1,-,-,-,2,,-,0,0,2,2,3,3,5,5,100
Mariano Ferreira 25,"38'51""",,-,-,-,2,-,1,1,2,-,-,-,1,-,,0,1,4,5,3,3,7,9,78%
Total passes received:,,,17,31,39,30,31,36,63,25,18,32,10,9,5,9,34,55,254,267,67,77,355,399,89%
