per Schmeichel 1,"94'06""",,,1,-,-,2,1,1,-,-,1,1,-,-,7,21,0,0,0,0,7,21,33%
anny Drinkwater 4,"94'06""",,-,,1,2,1,3,6,9,2,7,4,-,2,1,3,24,29,12,14,37,46,80%
Wes Morgan 5,"94'06""",,1,4,,-,1,-,1,-,1,1,1,-,1,1,2,6,7,4,4,11,13,85%
Robert Huth 6,"94'06""",,2,-,-,,-,-,2,-,1,1,4,-,-,0,1,8,10,2,2,10,13,77%
Ahmed Musa 7,"58'12""",,-,3,-,-,,-,-,2,-,-,1,-,-,0,1,3,3,3,3,6,7,86%
Jamie Vardy 9,"94'06""",,-,4,-,-,1,,-,-,1,2,-,-,-,0,1,4,7,4,5,8,13,62%
Marc Albrighton 11,"88'29""",,-,2,-,-,1,2,,-,-,3,5,-,3,2,5,8,8,6,10,16,23,70%
Danny Simpson 17,"94'06""",,2,3,1,2,1,-,-,,2,6,-,-,2,4,6,9,15,6,6,19,27,70%
Wilfred Ndidi 25,"94'06""",,-,6,-,-,2,1,3,-,,3,-,-,-,0,1,12,14,3,4,15,19,79%
Riyad Mahrez 26,"94'06""",,-,6,-,-,1,1,1,3,1,,1,-,-,0,0,6,12,8,8,14,20,70%
Christian Fuchs 28,"94'06""",,1,5,1,-,-,3,8,-,4,1,,-,1,3,5,13,15,8,9,24,29,83%
Daniel Amartey 13,"5'37""",,-,-,-,-,-,-,-,-,-,-,-,,-,0,0,0,0,0,0,0,0,0%
Demarai Gray 22,"35'54""",,-,4,1,-,-,1,-,-,2,-,-,-,,0,0,4,4,4,4,8,8,100
Total passes received:,,,6,38,4,4,10,12,22,14,14,25,17,0,9,18,46,97,124,60,69,175,239,73%
