Christian Abbiati 32,"97'42""",,,3,2,2,-,1,2,6,1,5,1,-,1,14,25,7,8,3,3,24,36,67%
Mattia De Sciglio 2,"97'42""",,2,,-,3,3,1,3,-,3,9,-,-,9,3,7,21,26,9,15,33,48,69%
Sulley Muntari 4,"97'42""",,-,2,,1,-,3,1,-,4,6,1,-,2,6,8,10,14,4,10,20,32,62%
Cristián Zapata 17,"97'42""",,1,2,2,,-,-,1,5,-,3,-,-,2,2,7,13,26,1,2,16,35,46%
Riccardo Montolivo 18,"21'37""",,-,2,-,-,,-,-,-,-,-,2,-,-,0,0,1,2,3,8,4,10,40%
Kévin Constant 21,"97'42""",,-,-,9,-,-,,6,4,3,3,1,-,1,5,8,16,17,6,10,27,35,77%
Kaká 22,"82'23""",,-,1,-,1,1,3,,-,2,2,1,-,2,1,2,9,13,3,6,13,21,62%
Daniele Bonera 25,"97'42""",,1,-,3,2,-,7,1,,4,4,-,-,-,5,11,15,19,2,3,22,33,67%
Nigel de Jong 34,"97'42""",,3,2,2,2,-,1,2,7,,4,1,-,3,2,4,19,26,6,12,27,42,64%
Mario Balotelli 45,"97'42""",,-,4,2,1,-,1,2,-,1,,1,-,3,0,1,9,17,6,11,15,29,52%
tephan El Shaarawy 92,"23'55""",,-,-,2,-,3,-,-,-,1,1,,-,-,0,0,3,3,4,5,7,8,88%
Philippe Mexès 5,"15'19""",,-,-,1,-,-,1,-,-,-,-,-,,-,0,0,1,3,1,2,2,5,40%
Andrea Poli 16,"73'47""",,-,5,-,3,-,-,3,-,3,4,-,-,,1,3,10,14,7,17,18,34,53%
Total passes received:,,,7,21,23,15,7,18,21,22,22,41,8,0,23,39,76,134,188,55,104,228,368,62%
