Silvio Proto 1,"93'03""",,,2,1,-,2,-,1,3,-,4,1,1,-,-,10,24,5,7,0,0,15,31,48%
Olivier Deschacht 3,"93'03""",,2,,11,7,4,1,5,7,4,2,1,6,-,-,5,5,31,38,14,15,50,58,86%
Lucas Biglia 5,"93'03""",,-,9,,5,8,6,11,5,1,8,1,4,2,-,7,15,51,63,2,8,60,86,70%
Milan Jovanovi? 11,"76'38""",,-,5,4,,1,1,1,2,-,3,1,-,-,-,3,3,8,13,7,12,18,28,64%
Bram Nuytinck 14,"69'23""",,4,3,5,4,,4,3,3,-,-,1,-,-,-,1,1,20,24,6,7,27,32,84%
Cheikhou Kouyaté 16,"93'03""",,7,2,7,1,2,,8,1,3,6,1,2,-,1,7,9,24,32,10,10,41,51,80%
Sacha Kljestan 19,"93'03""",,2,3,6,1,1,8,,3,2,9,2,3,1,2,9,11,25,33,9,12,43,56,77%
Dieudonné Mbokani 25,"93'03""",,-,2,6,2,2,1,2,,2,3,-,-,1,-,1,2,15,22,5,7,21,31,68%
Dennis Praet 26,"74'22""",,-,2,4,1,2,1,1,1,,2,3,-,-,-,1,2,10,18,6,11,17,31,55%
Guillaume Gillet 30,"93'03""",,3,2,11,-,3,7,5,3,4,,6,-,2,2,1,3,35,44,12,16,48,63,76%
Massimo Bruno 45,"65'06""",,-,-,2,-,-,-,-,1,6,3,,-,-,-,0,2,7,11,5,11,12,24,50%
Olexandr Yakovenko 17,"27'57""",,1,4,4,-,-,3,-,-,-,2,-,,1,-,2,4,9,14,4,5,15,23,65%
Tom De Sutter 21,"18'41""",,-,-,-,-,-,-,3,-,-,1,-,2,,-,0,0,5,8,1,1,6,9,67%
Fernando Canesin 55,"16'25""",,-,-,2,-,-,1,-,-,-,2,-,-,1,,0,0,5,6,1,1,6,7,86%
Total passes received:,,,19,34,63,21,25,33,40,29,22,45,17,18,8,5,47,81,250,333,82,116,379,530,72%
