Igor Akinfeev 35,"93'38""",,,-,1,3,-,1,-,1,1,1,-,-,1,-,5,18,4,4,0,0,9,22,41%
Mário Fernandes 2,"93'38""",,-,,2,1,2,7,2,-,1,1,3,-,1,-,0,0,9,11,11,14,20,25,80%
Pontus Wernbloom 3,"93'38""",,1,-,,2,5,3,5,-,3,1,-,-,2,3,1,2,13,21,11,13,25,36,69%
Sergei Ignashevich 4,"93'38""",,1,6,-,,2,3,4,2,6,1,1,-,1,1,11,14,17,19,0,1,28,34,82%
Aleksei Berezutski 6,"93'38""",,1,2,3,3,,2,4,2,4,5,-,-,-,-,4,5,16,18,6,6,26,29,90%
Zoran Toši? 7,"66'25""",,-,8,1,2,1,,3,2,1,5,1,-,-,-,1,2,11,16,12,15,24,33,73%
Alan Dzagoev 10,"93'38""",,1,4,3,7,3,8,,3,2,6,4,-,1,2,2,4,30,36,12,13,44,53,83%
Ahmed Musa 18,"93'38""",,-,2,2,1,-,-,3,,3,1,4,-,-,1,0,0,11,17,6,12,17,29,59%
Georgi Schennikov 42,"93'38""",,1,-,3,1,-,-,3,6,,3,4,-,-,5,2,4,15,18,9,10,26,32,81%
Bibras Natcho 66,"66'10""",,-,3,6,1,-,3,7,3,-,,1,-,-,-,2,2,16,21,6,6,24,29,83%
Seydou Doumbia 88,"92'17""",,-,1,-,-,-,4,2,3,-,2,,-,1,-,0,0,6,9,7,9,13,18,72%
Kirill Panchenko 8,"1'21""",,-,-,-,-,-,-,-,-,-,-,-,,-,-,0,0,0,0,0,0,0,0,0%
Georgi Milanov 23,"27'12""",,-,1,1,-,-,-,1,2,-,-,2,-,,3,2,2,3,3,5,6,10,11,91%
Roman Eremenko 25,"27'28""",,-,-,1,1,-,-,2,1,4,-,1,1,2,,0,1,8,11,5,5,13,17,76%
Total passes received:,,,5,27,23,22,13,31,36,25,25,26,21,1,9,15,30,54,159,204,90,110,279,368,76%
